pantheria_tax_id	pantheria_char_id	pantheria_char_value
70	44	0.39
70	45	0.00
70	46	0.53
70	47	179.43
70	48	249.52
70	49	1334.37
70	50	1536.27
71	1	3.00
71	2	290.21
71	6	555.10
71	7	152.00
71	8	190.00
71	9	5.00
71	11	144.00
71	12	1.00
71	13	0.02
71	15	159.80
71	16	2.31
71	18	201.60
71	19	27.74
71	21	508.18
71	23	455.99
71	24	8.55
71	26	2.00
71	27	2
71	28	60.24
71	29	96.82
71	31	208;543;579;730;890;905;1297;1299;1544;1547;1577;1594;1611;1822;2151;2344;2489;2493;2511;2520;2552;2655;2660;2725;2986
71	33	1.67
71	36	604264.40
71	37	-2.78
71	38	-10.38
71	39	-6.58
71	40	-34.79
71	41	-45.78
71	42	-40.28
71	43	1
71	44	61.47
71	45	2.00
71	46	0.06
71	47	99.39
71	48	249.92
71	49	912.68
71	50	1488.61
72	1	3.00
72	2	374.99
72	9	4.00
72	12	1.00
72	13	0.06
72	21	59.00
72	26	2.00
72	27	2
72	31	890;1547;2151;2344;2655;2725
72	36	34583.88
72	37	-14.40
72	38	-16.84
72	39	-15.62
72	40	-38.85
72	41	-40.32
72	42	-39.59
72	43	7
72	44	32.31
72	45	9.50
72	46	0.08
72	47	149.75
72	48	229.94
72	49	1475.45
72	50	1613.32
73	1	3.00
73	31	2344;2725
73	36	14616.07
73	37	-3.85
73	38	-5.41
73	39	-4.63
73	40	-55.11
73	41	-56.36
73	42	-55.73
73	43	1
73	44	1.50
73	45	1.00
73	46	0.16
73	47	171.99
73	48	251.20
73	49	1381.69
73	50	1571.60
74	36	18875.99
74	37	-5.31
74	38	-7.64
74	39	-6.48
74	40	-60.20
74	41	-61.51
74	42	-60.85
74	43	0
74	44	0.60
74	45	0.00
74	46	0.00
74	47	171.12
74	48	260.53
74	49	1488.51
74	50	1603.28
75	36	44500.24
75	37	-7.83
75	38	-12.06
75	39	-9.95
75	40	-59.48
75	41	-60.83
75	42	-60.16
75	43	0
75	44	0.77
75	45	0.00
75	46	0.64
75	47	183.11
75	48	243.87
75	49	1244.72
75	50	1492.05
76	2	443.79
76	9	4.00
76	12	1.00
76	26	2.00
76	27	2
76	31	890;1547;2151
76	36	2038.88
76	37	-2.95
76	38	-3.45
76	39	-3.20
76	40	-56.56
76	41	-57.05
76	42	-56.81
76	43	3
76	44	5.75
76	45	3.00
76	46	0.14
76	47	143.49
76	48	261.00
76	49	1431.24
76	50	1643.50
77	36	543620.62
77	37	-8.59
77	38	-19.88
77	39	-14.23
77	40	-53.20
77	41	-65.04
77	42	-59.12
77	43	0
77	44	4.24
77	45	0.00
77	46	0.22
77	47	126.64
77	48	243.35
77	49	1166.80
77	50	1423.60
78	1	3.00
78	2	401.12
78	9	4.00
78	12	1.00
78	16	2.00
78	26	2.00
78	27	2
78	31	890;1547;2151;2344;2725
78	36	24958.88
78	37	-6.18
78	38	-8.80
78	39	-7.49
78	40	-61.41
78	41	-62.77
78	42	-62.09
78	43	0
78	44	1.33
78	45	0.00
78	46	0.12
78	47	181.98
78	48	256.61
78	49	1417.38
78	50	1586.97
79	1	3.00
79	2	339.98
79	12	1.00
79	13	0.01
79	16	2.00
79	24	5.90
79	26	2.00
79	31	1544;1547;2151;2344;2520;2655;2725;2986
79	36	1325473.30
79	37	-2.32
79	38	-23.03
79	39	-12.68
79	40	-40.15
79	41	-52.33
79	42	-46.24
79	43	1
79	44	23.65
79	45	1.00
79	46	0.07
79	47	117.22
79	48	219.92
79	49	1084.95
79	50	1442.42
80	1	3.00
80	2	123.94
80	4	154.60
80	5	0.00
80	6	840.41
80	7	113.99
80	8	116.90
80	9	3.00
80	11	134.44
80	12	1.00
80	13	2.117904e-03
80	14	3.087223e-03
80	15	182.50
80	16	1.93
80	18	181.20
80	19	14.50
80	21	15.90
80	23	708.50
80	24	6.00
80	26	2.00
80	27	2
80	28	90.73
80	29	70.00
80	31	208;543;730;890;905;1125;1297;1544;1547;1611;1822;1848;2151;2251;2344;2489;2493;2511;2520;2655;2660;2668;2864;2986
80	33	1.56
80	36	1508925.87
80	37	0.59
80	38	-12.52
80	39	-5.96
80	40	-61.36
80	41	-78.52
80	42	-69.94
80	43	0
80	44	2.19
80	45	0.00
80	46	0.10
80	47	208.53
80	48	256.47
80	49	1483.18
80	50	1526.07
81	1	3.00
81	31	2344;2725
81	36	18742.81
81	37	-3.94
81	38	-6.34
81	39	-5.14
81	40	-58.04
81	41	-59.64
81	42	-58.84
81	43	0
81	44	0.75
81	45	0.00
81	46	0.16
81	47	164.67
81	48	260.68
81	49	1454.20
81	50	1609.58
82	1	2.00
82	2	55464.82
82	4	1734.82
82	5	0.00
82	9	6.00
82	10	120.00
82	11	358.49
82	12	2.00
82	15	365.00
82	16	1.04
82	17	0.50
82	18	420.00
82	19	5354.80
82	21	18.00
82	23	1683.65
82	26	1.00
82	27	2
82	28	108.69
82	29	11231.06
82	31	367;543;1015;1297;1577;1763;2151;2620;2655;2986
83	1	3.00
83	2	208.72
83	4	203.50
83	9	6.00
83	12	1.00
83	16	1.94
83	25	5
83	26	2.00
83	27	2
83	31	1297;2152;2655
83	36	30384.46
83	37	5.47
83	38	2.22
83	39	3.84
83	40	117.88
83	41	113.30
83	42	115.59
83	43	1
83	44	9.09
83	45	1.00
83	46	0.16
83	47	287.63
83	48	235.52
83	49	1719.17
83	50	1747.03
84	36	432350.65
84	37	5.65
84	38	-5.94
84	39	-0.14
84	40	106.08
84	41	95.18
84	42	100.63
84	43	20
84	44	92.24
84	45	28.00
84	46	0.14
84	47	229.28
84	48	252.45
84	49	1697.60
84	50	1774.17
85	1	3.00
85	2	323.91
85	4	203.50
85	9	6.00
85	12	1.00
85	16	3.00
85	25	5
85	26	2.00
85	27	2
85	31	2152
85	36	20853.19
85	37	6.26
85	38	3.48
85	39	4.87
85	40	117.07
85	41	114.56
85	42	115.82
85	43	3
85	44	18.16
85	45	3.00
85	46	0.26
85	47	271.96
85	48	226.05
85	49	1790.43
85	50	1858.35
86	2	264.91
86	4	211.08
86	12	1.00
86	13	0.01
86	14	0.01
86	16	2.19
86	18	114.00
86	21	18.60
86	26	2.00
86	31	32;730;1297;1971;2530;2655;2844
86	36	420861.69
86	37	20.24
86	38	2.65
86	39	11.44
86	40	103.04
86	41	97.69
86	42	100.36
86	43	3
86	44	112.44
86	45	8.00
86	46	0.08
86	47	183.70
86	48	249.01
86	49	1283.38
86	50	1697.82
87	2	283.23
87	4	211.93
87	9	3.00
87	12	1.00
87	13	8.950755e-03
87	14	8.781353e-03
87	16	1.94
87	17	2.00
87	18	193.20
87	21	622.69
87	26	2.00
87	27	1
87	31	32;543;1297;1573;1971;2584;2655;2799;2844
87	36	2354368.13
87	37	31.76
87	38	6.60
87	39	19.18
87	40	122.13
87	41	88.61
87	42	105.37
87	43	1
87	44	206.18
87	45	5.00
87	46	0.08
87	47	142.62
87	48	188.90
87	49	1101.79
87	50	1352.84
88	12	1.00
88	26	2.00
88	31	32
88	36	723854.08
88	37	20.23
88	38	8.55
88	39	14.39
88	40	108.18
88	41	97.26
88	42	102.72
88	43	2
88	44	114.64
88	45	7.00
88	46	0.10
88	47	161.37
88	48	250.25
88	49	1131.43
88	50	1592.30
89	36	235249.21
89	37	23.10
89	38	17.77
89	39	20.43
89	40	106.37
89	41	100.41
89	42	103.39
89	43	5
89	44	113.42
89	45	9.00
89	46	0.11
89	47	129.13
89	48	198.19
89	49	1067.23
89	50	1283.09
90	1	3.00
90	2	296.00
90	4	213.00
90	9	4.00
90	12	2.00
90	26	2.00
90	27	2
90	31	679;3013
90	36	5140.87
90	37	-0.91
90	38	-2.85
90	39	-1.88
90	40	100.22
90	41	98.58
90	42	99.40
90	43	43
90	44	56.87
90	45	43.00
90	46	0.08
90	47	340.00
90	48	259.00
91	1	3.00
91	2	208.30
91	4	203.50
91	9	6.00
91	12	1.00
91	13	0.01
91	14	0.01
91	16	2.36
91	21	5.75
91	25	5
91	26	2.00
91	27	2
91	31	730;1297;1971;2152;2530;2655;2844
91	36	1450546.42
91	37	7.64
91	38	-8.78
91	39	-0.56
91	40	119.26
91	41	95.18
91	42	107.22
91	43	1
91	44	153.65
91	45	4.00
91	46	0.14
91	47	238.90
91	48	248.29
91	49	1667.44
91	50	1736.80
92	1	3.00
92	2	209.49
92	4	203.50
92	9	6.00
92	12	1.00
92	13	0.02
92	14	0.01
92	16	2.62
92	18	115.20
92	21	98.32
92	23	413.84
92	25	5
92	26	2.00
92	27	2
92	31	32;543;730;1297;1971;2152;2530;2655;2844
92	36	1474469.76
92	37	9.25
92	38	-8.78
92	39	0.23
92	40	119.26
92	41	95.18
92	42	107.22
92	43	1
92	44	153.20
92	45	4.00
92	46	0.14
92	47	237.33
92	48	248.57
92	49	1665.17
92	50	1740.34
93	1	3.00
93	2	323.91
93	4	203.50
93	9	6.00
93	12	1.00
93	16	3.00
93	25	5
93	26	2.00
93	27	2
93	31	2152
93	36	35107.14
93	37	6.13
93	38	1.91
93	39	4.02
93	40	117.52
93	41	114.19
93	42	115.85
93	43	1
93	44	10.34
93	45	1.00
93	46	0.23
93	47	281.49
93	48	223.26
93	49	1743.05
93	50	1779.12
94	36	99941.58
94	37	25.01
94	38	16.95
94	39	20.98
94	40	99.69
94	41	96.89
94	42	98.29
94	43	5
94	44	45.75
94	45	10.00
94	46	0.06
94	47	126.01
94	48	178.20
94	49	1059.71
94	50	1455.36
95	1	3.00
95	2	400.00
95	4	247.00
95	9	6.00
95	11	46.08
95	12	1.00
95	16	1.29
95	18	68.00
95	19	16.34
95	25	5
95	26	2.00
95	27	2
95	31	32;1297;1849;2152;2655;2844
95	36	1315342.19
95	37	7.06
95	38	-5.94
95	39	0.55
95	40	119.26
95	41	95.18
95	42	107.22
95	43	1
95	44	71.14
95	45	4.00
95	46	0.15
95	47	243.80
95	48	248.44
95	49	1686.88
95	50	1743.09
96	12	1.00
96	26	2.00
96	31	32
96	36	503627.21
96	37	27.67
96	38	16.50
96	39	22.08
96	40	104.04
96	41	90.28
96	42	97.16
96	43	1
96	44	153.56
96	45	6.00
96	46	0.07
96	47	170.22
96	48	214.69
96	49	1049.62
96	50	1357.19
97	36	21108.92
97	37	25.83
97	38	23.59
97	39	24.71
97	40	98.98
97	41	97.46
97	42	98.22
97	43	20
97	44	63.02
97	45	20.00
97	46	0.06
97	47	136.44
97	48	79.19
97	49	1054.64
97	50	1313.57
98	2	27.00
98	31	2655
98	36	108148.20
98	37	-17.09
98	38	-22.50
98	39	-19.80
98	40	-63.82
98	41	-66.27
98	42	-65.04
98	43	3
98	44	11.29
98	45	3.00
98	46	0.09
98	47	59.05
98	48	134.45
98	49	760.61
98	50	1425.07
99	2	27.00
99	23	13.57
99	31	1297;2655
100	2	44.95
100	6	42.00
100	7	55.82
100	8	48.00
100	11	21.80
100	12	2.00
100	15	21.00
100	16	4.91
100	17	3.00
100	19	2.40
100	21	354.30
100	23	43.18
100	26	1.00
100	28	18.33
100	29	12.05
100	31	730;786;890;1297;1822;2655
101	2	39.86
101	21	1195.79
101	31	730
102	1	1.00
102	2	27.00
102	12	1.00
102	26	1.00
102	31	2151;2655
102	36	333859.81
102	37	12.19
102	38	5.54
102	39	8.87
102	40	-61.01
102	41	-72.19
102	42	-66.60
102	43	0
102	44	23.88
102	45	0.00
102	46	0.14
102	47	105.43
102	48	258.30
102	49	1295.97
102	50	1746.07
103	2	14.00
103	9	3.00
103	11	25.00
103	12	2.00
103	16	5.30
103	26	2.00
103	27	2
103	31	890;896;1297;2034;2655
103	36	1239274.00
103	37	-15.11
103	38	-39.11
103	39	-27.11
103	40	-53.67
103	41	-65.97
103	42	-59.82
103	43	0
103	44	22.38
103	45	0.00
103	46	0.07
103	47	82.65
103	48	198.33
103	49	953.17
103	50	1186.92
104	2	20.59
104	7	28.80
104	8	16.00
104	12	1.00
104	15	20.75
104	16	4.29
104	19	2.00
104	26	1.00
104	31	890;1297;1822;2655
104	33	4.69
104	36	593465.10
104	37	-9.22
104	38	-23.53
104	39	-16.37
104	40	-64.61
104	41	-76.61
104	42	-70.61
104	43	0
104	44	15.44
104	45	0.00
104	46	0.06
104	47	74.28
104	48	67.19
104	49	667.13
104	50	1296.93
105	2	20.20
105	7	27.59
105	8	16.90
105	9	3.00
105	11	20.97
105	12	1.00
105	16	6.27
105	21	253.33
105	23	76.03
105	26	1.00
105	27	2
105	31	730;890;896;1297;1822;2033;2034;2655
105	36	869814.79
105	37	-22.73
105	38	-40.50
105	39	-31.61
105	40	-57.54
105	41	-68.49
105	42	-63.02
105	43	0
105	44	28.74
105	45	1.00
105	46	0.08
105	47	51.57
105	48	145.66
105	49	620.00
105	50	975.64
106	2	20.00
106	31	2655
106	36	205439.89
106	37	-6.35
106	38	-16.74
106	39	-11.55
106	40	-70.55
106	41	-79.24
106	42	-74.89
106	43	3
106	44	23.07
106	45	4.00
106	46	0.06
106	47	62.31
106	48	70.89
106	49	726.99
106	50	1342.90
107	2	13.80
107	4	69.20
107	31	1843;2655
107	36	915351.64
107	37	-12.41
107	38	-24.88
107	39	-18.65
107	40	-40.09
107	41	-49.17
107	42	-44.63
107	43	1
107	44	90.74
107	45	3.00
107	46	0.06
107	47	121.18
107	48	207.69
107	49	1117.14
107	50	1407.18
109	2	49.33
109	7	70.78
109	8	49.50
109	31	1822
110	2	21.38
110	16	4.00
110	17	1.00
110	21	354.30
110	31	730;1297;2655
110	36	102086.07
110	37	34.05
110	38	29.11
110	39	31.58
110	40	53.58
110	41	48.88
110	42	51.23
110	43	30
110	44	42.95
110	45	31.00
110	46	0.12
110	47	24.52
110	48	130.14
110	49	292.44
110	50	1293.30
111	36	29169.13
111	37	35.11
111	38	29.10
111	39	32.11
111	40	69.67
111	41	67.12
111	42	68.40
111	43	27
111	44	96.98
111	45	28.00
111	46	0.31
111	47	31.18
111	48	63.53
111	49	319.05
111	50	1137.82
112	36	204039.71
112	37	38.27
112	38	34.18
112	39	36.22
112	40	63.24
112	41	52.21
112	42	57.72
112	43	5
112	44	30.84
112	45	6.00
112	46	0.15
112	47	28.57
112	48	118.02
112	49	308.00
112	50	1031.21
114	36	231.50
114	37	26.85
114	38	26.69
114	39	26.77
114	40	65.00
114	41	64.83
114	42	64.92
114	43	12
114	44	13.50
114	45	12.00
114	46	0.12
114	47	16.50
114	48	207.50
114	49	165.50
114	50	1467.50
115	16	4.99
115	17	2.00
115	31	1297
116	36	6.78
116	37	32.63
116	38	32.60
116	39	32.62
116	40	36.11
116	41	36.08
116	42	36.09
116	43	156
116	44	156.00
116	45	156.00
116	46	0.18
116	47	18.00
116	48	171.00
116	49	274.00
116	50	1348.00
117	36	5580.24
117	37	39.54
117	38	38.53
117	39	39.04
117	40	45.78
117	41	45.04
117	42	45.41
117	43	23
117	44	55.42
117	45	23.00
117	46	0.05
117	47	31.81
117	48	91.45
117	49	436.71
117	50	862.15
118	1	1.00
118	2	927.57
118	16	1.00
118	18	156.00
118	31	543;955;1297;1760;2655
119	2	8363.22
119	4	831.01
119	9	1.00
119	12	1.00
119	18	132.00
119	24	1.00
119	26	1.00
119	27	3
119	31	543;890;1113;2655
119	36	7634256.60
119	37	4.79
119	38	-32.31
119	39	-13.76
119	40	-43.54
119	41	-78.61
119	42	-61.08
119	43	0
119	44	7.43
119	45	0.00
119	46	0.12
119	47	163.06
119	48	235.49
119	49	1316.27
119	50	1488.00
120	1	1.00
120	2	2875.65
120	4	430.99
120	5	0.00
120	9	5.00
120	11	108.18
120	12	2.00
120	13	0.12
120	14	0.10
120	16	1.50
120	17	2.75
120	18	274.80
120	19	146.27
120	20	180.00
120	24	1.00
120	26	2.00
120	27	2
120	28	45.37
120	31	543;903;904;1297;1573;2151;2359;2655
120	36	5140711.56
120	37	12.42
120	38	-12.53
120	39	-0.05
120	40	36.65
120	41	-16.62
120	42	10.01
120	43	0
120	44	44.07
120	45	1.00
120	46	0.12
120	47	139.92
120	48	240.77
120	49	1261.44
120	50	1545.90
121	1	1.00
121	2	2000.00
121	9	5.00
121	12	2.00
121	16	1.50
121	26	2.00
121	27	2
121	31	1297;2151;2655
121	36	2597040.51
121	37	31.40
121	38	-5.94
121	39	12.72
121	40	111.03
121	41	92.34
121	42	101.69
121	43	1
121	44	111.44
121	45	5.00
121	46	0.10
121	47	168.29
121	48	215.83
121	49	1225.15
121	50	1515.46
122	1	2.00
122	2	3600.16
122	4	499.01
122	5	11.50
122	9	6.00
122	11	77.27
122	12	2.00
122	13	1.73
122	14	1.62
122	15	182.50
122	16	2.00
122	17	2.00
122	18	209.00
122	19	100.00
122	23	234.83
122	25	4
122	26	1.00
122	27	2
122	28	35.89
122	29	549.99
122	31	543;1113;1297;1573;2655
122	36	14296320.45
122	37	17.06
122	38	-34.83
122	39	-8.88
122	40	41.88
122	41	-16.82
122	42	12.52
122	43	0
122	44	37.15
122	45	1.00
122	46	0.13
122	47	99.93
122	48	233.39
122	49	986.68
122	50	1518.76
123	2	250.57
123	4	189.10
123	18	108.00
123	31	543;2495;2655
123	36	179364.26
123	37	34.96
123	38	28.29
123	39	31.63
123	40	-3.27
123	41	-10.01
123	42	-6.64
123	43	4
123	44	77.86
123	45	5.00
123	46	0.06
123	47	25.60
123	48	156.01
123	49	384.71
123	50	1270.58
124	1	3.00
124	2	70.91
124	7	110.59
124	8	76.80
124	12	1.00
124	16	3.40
124	26	1.00
124	31	424;890;1297;1822;2655
124	36	207032.77
124	37	-14.83
124	38	-19.94
124	39	-17.39
124	40	-64.89
124	41	-72.09
124	42	-68.49
124	43	0
124	44	23.75
124	45	1.00
124	46	0.06
124	47	54.21
124	48	71.72
124	49	622.69
124	50	1213.64
125	2	48.97
125	21	232.95
125	31	730;2655
125	36	309321.99
125	37	-10.22
125	38	-17.82
125	39	-14.02
125	40	-66.90
125	41	-76.72
125	42	-71.81
125	43	1
125	44	20.05
125	45	4.00
125	46	0.05
125	47	96.91
125	48	80.66
125	49	848.79
125	50	1322.48
126	2	38.00
126	12	1.00
126	26	1.00
126	31	890;2655
126	36	497531.43
126	37	-13.40
126	38	-24.79
126	39	-19.09
126	40	-64.22
126	41	-73.34
126	42	-68.78
126	43	0
126	44	13.30
126	45	0.00
126	46	0.06
126	47	62.02
126	48	38.57
126	49	591.15
126	50	1268.04
127	1	1.00
127	2	1092.28
127	4	275.00
127	6	941.70
127	9	3.00
127	11	136.15
127	12	2.00
127	13	0.01
127	14	0.01
127	15	365.00
127	16	1.01
127	17	1.00
127	20	89.99
127	21	84.85
127	24	2.00
127	25	2
127	26	2.00
127	27	1
127	28	149.15
127	31	208;511;730;1046;1048;1261;1262;1297;1544;1547;1848;2151;2344;2488;2493;2655;2973;2986
127	34	32.97
127	36	85075.49
127	37	-14.08
127	38	-25.17
127	39	-19.63
127	40	50.45
127	41	46.57
127	42	48.51
127	43	5
127	44	39.98
127	45	8.00
127	46	0.18
127	47	176.90
127	48	197.46
127	49	1334.06
127	50	1600.05
128	1	2.00
128	2	828.98
128	9	1.00
128	12	1.00
128	13	0.01
128	14	0.02
128	16	1.02
128	21	66.99
128	24	3.00
128	26	2.00
128	27	1
128	31	511;1048;1261;1262;1544;1547;2344;2655;2972;2973
128	36	7563.78
128	37	-15.61
128	38	-19.15
128	39	-17.38
128	40	47.59
128	41	44.63
128	42	46.11
128	43	2
128	44	10.79
128	45	2.00
128	46	0.14
128	47	118.44
128	48	249.49
128	49	981.46
128	50	1557.76
129	36	2508.24
129	37	-13.77
129	38	-14.47
129	39	-14.12
129	40	48.58
129	41	48.01
129	42	48.30
129	43	8
129	44	14.75
129	45	8.00
129	46	0.18
129	47	140.00
129	48	207.51
129	49	1209.75
129	50	1682.36
130	2	69499.99
130	11	227.49
130	13	0.67
130	14	2.67
130	15	425.83
130	16	1.01
130	18	249.60
130	19	3156.86
130	21	6.69
130	23	543.68
130	28	121.66
130	31	543;653;730;789;1297;1573;2044;2525;2655;2986;3010
130	33	1.01
130	36	2041090.04
130	37	28.58
130	38	5.91
130	39	17.25
130	40	89.82
130	41	73.11
130	42	81.46
130	43	22
130	44	361.47
130	45	93.00
130	46	0.09
130	47	96.14
130	48	256.61
130	49	814.10
130	50	1480.62
131	1	3.00
131	2	39812.60
131	4	1387.44
131	11	224.00
131	16	2.00
131	31	899;2152;2655;3010
131	36	1345.40
131	37	12.33
131	38	11.66
131	39	11.99
131	40	120.34
131	41	119.84
131	42	120.09
131	43	29
131	44	36.99
131	45	29.00
131	46	0.21
132	1	3.00
132	2	54999.99
132	4	1375.00
132	9	2.00
132	11	227.49
132	16	1.22
132	17	1.30
132	21	4.44
132	27	1
132	31	132;899;2525;2655;3010
132	36	197.86
132	37	-5.72
132	38	-5.86
132	39	-5.79
132	40	112.73
132	41	112.56
132	42	112.64
132	43	625
132	44	625.00
132	45	625.00
132	46	0.01
133	2	37448.29
133	9	3.00
133	11	220.13
133	13	0.52
133	16	1.00
133	18	240.00
133	19	2483.33
133	21	16.50
133	23	464.04
133	24	1.80
133	27	1
133	31	543;653;730;789;1297;2655;2986;3010
133	36	2017514.05
133	37	32.58
133	38	8.55
133	39	20.57
133	40	107.57
133	41	67.83
133	42	87.70
133	43	0
133	44	144.43
133	45	6.00
133	46	0.09
133	47	136.98
133	48	213.51
133	49	979.62
133	50	1418.55
134	1	3.00
134	2	92950.09
134	4	950.00
134	9	6.00
134	11	156.50
134	12	1.00
134	16	1.73
134	17	1.50
134	18	288.00
134	19	715.00
134	23	362.50
134	24	4.50
134	25	4
134	26	1.00
134	27	2
134	28	212.91
134	31	511;543;645;899;1297;1848;2180;2228;2655
134	36	13309.70
134	37	-1.62
134	38	-3.84
134	39	-2.73
134	40	127.26
134	41	124.33
134	42	125.80
134	43	5
134	44	12.93
134	45	5.00
134	46	0.01
134	47	281.24
134	48	223.00
136	36	47657.62
136	37	1.55
136	38	-4.31
136	39	-1.37
136	40	125.29
136	41	119.82
136	42	122.55
136	43	17
136	44	45.21
136	45	17.00
136	46	0.07
136	47	231.15
136	48	206.52
136	49	1808.07
136	50	1884.79
137	2	154321304.50
137	4	30480.00
137	9	1.00
137	11	326.97
137	12	1.00
137	15	821.25
137	16	1.00
137	17	0.45
137	18	1320.00
137	19	2738612.79
137	20	7236.55
137	22	1.00
137	23	1959.80
137	24	1.25
137	27	3
137	28	211.71
137	29	16999999.97
137	31	172;511;543;899;1004;1015;1217;1297;2151;2409;2655
138	2	47506008.23
138	4	20641.06
138	9	2.00
138	11	338.36
138	12	1.00
138	15	730.00
138	16	1.01
138	17	0.37
138	18	1392.00
138	19	1899999.99
138	20	6273.75
138	22	1.50
138	23	2666.41
138	27	3
138	28	196.58
138	30	12000.00
138	31	24;27;543;899;1004;1015;1217;1297;1577;2151;2655
138	35	6395530.42
139	1	1.00
139	3	38.99
139	12	1.00
139	26	2.00
139	31	889;1658;2151
139	32	9.05
139	36	68801.56
139	37	1.43
139	38	-2.73
139	39	-0.64
139	40	-78.29
139	41	-80.97
139	42	-79.63
139	43	0
139	44	83.28
139	45	9.00
139	46	0.11
139	47	121.57
139	48	242.20
139	49	1124.51
139	50	1461.07
140	1	1.00
140	2	3.97
140	3	37.00
140	4	40.20
140	12	1.00
140	16	1.00
140	19	0.59
140	20	25.02
140	26	2.00
140	31	125;889;1297;1609;1658;2151;2655
140	36	211758.21
140	37	18.80
140	38	15.00
140	39	16.90
140	40	-88.21
140	41	-96.39
140	42	-92.30
140	43	3
140	44	40.29
140	45	4.00
140	46	0.13
140	47	144.32
140	48	239.45
140	49	1366.65
140	50	1623.94
141	1	1.00
141	2	6.57
141	3	42.23
141	6	365.00
141	9	1.00
141	11	138.81
141	12	1.00
141	16	0.99
141	17	1.00
141	19	2.00
141	22	112.50
141	26	2.00
141	27	3
141	28	58.59
141	31	126;426;429;889;1297;1658;1705;1814;2143;2151;2537;2655
141	36	841946.43
141	37	27.13
141	38	9.36
141	39	18.24
141	40	-71.82
141	41	-110.03
141	42	-90.93
141	43	3
141	44	88.19
141	45	8.00
141	46	0.09
141	47	106.96
141	48	216.78
141	49	1061.85
141	50	1571.82
142	2	14.43
142	3	40.96
142	9	1.00
142	12	1.00
142	16	1.00
142	26	2.00
142	27	1
142	31	196;360;1343;1658;2017;2143;2151;2655;2719
142	36	870187.37
142	37	7.09
142	38	-5.94
142	39	0.57
142	40	119.26
142	41	95.18
142	42	107.22
142	43	1
142	44	90.03
142	45	4.00
142	46	0.14
142	47	244.15
142	48	249.46
142	49	1690.56
142	50	1755.34
143	2	226.99
143	6	91.25
143	11	18.89
143	15	61.90
143	16	7.29
143	17	5.90
143	19	4.85
143	20	47.00
143	23	63.52
143	28	30.03
143	29	22.90
143	31	456;1297;2655
143	36	3698085.54
143	37	34.20
143	38	5.91
143	39	20.06
143	40	97.54
143	41	66.50
143	42	82.02
143	43	0
143	44	320.61
143	45	24.00
143	46	0.09
143	47	107.29
143	48	236.14
143	49	810.44
143	50	1418.33
144	2	583.09
144	6	272.50
144	11	20.26
144	15	71.25
144	16	6.12
144	19	9.77
144	23	145.81
144	28	27.30
144	29	41.00
144	31	456;1297;2655
144	33	2.51
144	36	6308602.34
144	37	34.13
144	38	5.91
144	39	20.02
144	40	122.00
144	41	62.27
144	42	92.13
144	43	1
144	44	264.57
144	45	11.00
144	46	0.09
144	47	111.99
144	48	228.78
144	49	864.32
144	50	1417.41
145	2	19094.32
145	4	1041.80
145	9	7.00
145	11	126.00
145	12	1.00
145	16	1.00
145	18	122.04
145	19	1940.00
145	21	1.14
145	25	4
145	26	1.00
145	27	2
145	28	89.49
145	31	869;1297;1525;1848;2655;2693;3046
145	36	726891.40
145	37	9.29
145	38	4.29
145	39	6.79
145	40	6.75
145	41	-13.29
145	42	-3.26
145	43	3
145	44	100.88
145	45	8.00
145	46	0.10
145	47	154.49
145	48	259.80
145	49	1256.50
145	50	1574.35
146	1	2.00
146	2	14676.33
146	4	944.21
146	9	4.00
146	12	1.00
146	18	236.40
146	21	2.00
146	25	4
146	26	1.00
146	27	1
146	31	543;869;904;1525;1848;2655;2693;3046
146	36	2766201.07
146	37	5.12
146	38	-9.85
146	39	-2.36
146	40	37.79
146	41	8.69
146	42	23.24
146	43	0
146	44	27.94
146	45	1.00
146	46	0.13
146	47	140.38
146	48	238.38
146	49	1348.71
146	50	1548.31
147	1	3.00
147	2	18386.42
147	4	1000.00
147	11	121.66
147	13	0.07
147	14	0.08
147	16	1.00
147	25	4
147	31	1297;1525;1848;2655;2693;3046
147	36	231511.16
147	37	7.15
147	38	-3.46
147	39	1.84
147	40	12.62
147	41	5.99
147	42	9.31
147	43	1
147	44	104.03
147	45	1.00
147	46	0.09
147	47	190.65
147	48	251.54
147	49	1242.62
147	50	1549.15
148	1	3.00
148	2	12114.57
148	4	650.00
148	6	794.63
148	9	5.00
148	11	233.99
148	12	1.00
148	16	1.00
148	18	114.00
148	19	975.10
148	21	3.18
148	24	1.00
148	25	4
148	26	1.00
148	27	2
148	28	85.59
148	31	730;869;1297;1525;1848;2655;2693;3046
148	36	3098970.49
148	37	16.10
148	38	2.73
148	39	9.41
148	40	31.61
148	41	-17.53
148	42	7.03
148	43	0
148	44	46.79
148	45	1.00
148	46	0.11
148	47	108.89
148	48	259.92
148	49	973.28
148	50	1601.70
149	1	2.00
149	2	62006.60
149	4	1324.76
149	9	5.00
149	11	234.43
149	12	1.00
149	15	306.00
149	16	1.00
149	18	207.96
149	19	4400.72
149	21	0.50
149	24	1.00
149	25	4
149	26	1.00
149	27	2
149	28	34.90
149	31	511;869;904;1297;1525;1833;1848;2655;2693;3046
149	33	1.20
149	36	6018051.89
149	37	13.58
149	38	-17.38
149	39	-1.89
149	40	37.39
149	41	-16.79
149	42	10.29
149	43	0
149	44	36.82
149	45	1.00
149	46	0.13
149	47	132.70
149	48	240.01
149	49	1197.42
149	50	1541.12
