label	character_id	character_value
Callosciurus inornatus	23	omnivore
Callosciurus inornatus	55	omnivore
Callosciurus melanogaster	2	5140.87
Callosciurus melanogaster	3	99.40000000000001
Callosciurus melanogaster	4	Indo-Malayan
Callosciurus melanogaster	5	213
Callosciurus melanogaster	6	296
Callosciurus melanogaster	7	2
Callosciurus melanogaster	8	-2.85
Callosciurus melanogaster	9	56.87
Callosciurus melanogaster	11	Decreasing
Callosciurus melanogaster	12	terrestrial habitat
Callosciurus melanogaster	13	above ground dwelling
Callosciurus melanogaster	15	0.08
Callosciurus melanogaster	16	340
Callosciurus melanogaster	17	259
Callosciurus melanogaster	19	vulnerable
Callosciurus melanogaster	20	Tropical and Subtropical Moist Broadleaf Forests
Callosciurus melanogaster	21	extant
Callosciurus melanogaster	22	seed
Callosciurus melanogaster	23	omnivore
Callosciurus melanogaster	27	diurnal
Callosciurus melanogaster	41	4
Callosciurus melanogaster	55	omnivore
Callosciurus notatus	1	2.62
Callosciurus notatus	2	1474469.76
Callosciurus notatus	3	107.22
Callosciurus notatus	4	Indo-Malayan
Callosciurus notatus	5	203.5
Callosciurus notatus	6	209.49
Callosciurus notatus	7	1
Callosciurus notatus	8	9.25
Callosciurus notatus	9	1
Callosciurus notatus	10	1665.17
Callosciurus notatus	11	Increasing
Callosciurus notatus	12	terrestrial habitat
Callosciurus notatus	13	above ground dwelling
Callosciurus notatus	14	5
Callosciurus notatus	15	0.14
Callosciurus notatus	16	237.33
Callosciurus notatus	17	248.57
Callosciurus notatus	18	1740.34
Callosciurus notatus	19	least concern
Callosciurus notatus	20	Tropical and Subtropical Moist Broadleaf Forests
Callosciurus notatus	21	extant
Callosciurus notatus	22	fruit
Callosciurus notatus	23	omnivore
Callosciurus notatus	24	animals
Callosciurus notatus	27	diurnal
Callosciurus notatus	28	98.31999999999999
Callosciurus notatus	29	115.2
Callosciurus notatus	31	190
Callosciurus notatus	34	No Paternal Care
Callosciurus notatus	35	No Social Group Living
Callosciurus notatus	36	Not Monogamous
Callosciurus notatus	41	6
Callosciurus notatus	42	National Museum of Natural History, Smithsonian Institution (USNM)
Callosciurus notatus	47	413.84
Callosciurus notatus	50	0.01
Callosciurus notatus	54	Allassogonoporidae
Callosciurus notatus	55	omnivore
Callosciurus notatus	62	115
Callosciurus notatus	78	46.7
Callosciurus orestes	1	3
Callosciurus orestes	2	35107.14
Callosciurus orestes	3	115.85
Callosciurus orestes	4	Indo-Malayan
Callosciurus orestes	5	203.5
Callosciurus orestes	6	323.91
Callosciurus orestes	7	1
Callosciurus orestes	8	1.91
Callosciurus orestes	9	1
Callosciurus orestes	10	1743.05
Callosciurus orestes	11	Stable
Callosciurus orestes	12	terrestrial habitat
Callosciurus orestes	13	above ground dwelling
Callosciurus orestes	14	5
Callosciurus orestes	15	0.23
Callosciurus orestes	16	281.49
Callosciurus orestes	17	223.26
Callosciurus orestes	18	1779.12
Callosciurus orestes	19	least concern
Callosciurus orestes	20	Tropical and Subtropical Moist Broadleaf Forests
Callosciurus orestes	21	extant
Callosciurus orestes	22	plants
Callosciurus orestes	23	omnivore
Callosciurus orestes	27	diurnal
Callosciurus orestes	41	6
Callosciurus orestes	55	omnivore
Callosciurus phayrei	2	99941.58
Callosciurus phayrei	3	98.29000000000001
Callosciurus phayrei	4	Indo-Malayan
Callosciurus phayrei	8	25.01
Callosciurus phayrei	9	45.75
Callosciurus phayrei	10	1059.71
Callosciurus phayrei	11	Unknown
Callosciurus phayrei	12	terrestrial habitat
Callosciurus phayrei	15	0.06
Callosciurus phayrei	16	126.01
Callosciurus phayrei	17	178.2
Callosciurus phayrei	18	1455.36
Callosciurus phayrei	19	least concern
Callosciurus phayrei	20	Tropical and Subtropical Moist Broadleaf Forests
Callosciurus phayrei	21	extant
Callosciurus phayrei	22	seed
Callosciurus phayrei	23	omnivore
Callosciurus phayrei	55	omnivore
Callosciurus pygerythrus	2	503627.21
Callosciurus pygerythrus	3	97.16
Callosciurus pygerythrus	4	Palearctic
Callosciurus pygerythrus	7	1
Callosciurus pygerythrus	8	27.67
Callosciurus pygerythrus	9	1
Callosciurus pygerythrus	10	1049.62
Callosciurus pygerythrus	11	Unknown
Callosciurus pygerythrus	12	terrestrial habitat
Callosciurus pygerythrus	13	above ground dwelling
Callosciurus pygerythrus	15	0.07000000000000001
Callosciurus pygerythrus	16	170.22
Callosciurus pygerythrus	17	214.69
Callosciurus pygerythrus	18	1357.19
Callosciurus pygerythrus	19	least concern
Callosciurus pygerythrus	20	Tropical and Subtropical Moist Broadleaf Forests
Callosciurus pygerythrus	21	extant
Callosciurus pygerythrus	22	seed
Callosciurus pygerythrus	23	omnivore
Callosciurus pygerythrus	55	omnivore
Calomys boliviae	2	108148.2
Calomys boliviae	3	-65.04000000000001
Calomys boliviae	4	Neotropical
Calomys boliviae	6	27
Calomys boliviae	8	-17.09
Calomys boliviae	9	11.29
Calomys boliviae	10	760.61
Calomys boliviae	11	Stable
Calomys boliviae	12	terrestrial habitat
Calomys boliviae	15	0.09
Calomys boliviae	16	59.05
Calomys boliviae	17	134.45
Calomys boliviae	18	1425.07
Calomys boliviae	19	least concern
Calomys boliviae	20	Tropical and Subtropical Moist Broadleaf Forests
Calomys boliviae	21	extant
Calomys boliviae	22	plants
Calomys boliviae	23	herbivore
Calomys boliviae	24	animals
Calomys boliviae	199	herbivore
Calomys callidus	6	27
Calomys callidus	11	Unknown
Calomys callidus	12	terrestrial habitat
Calomys callidus	19	least concern
Calomys callidus	21	extant
Calomys callidus	22	plants
Calomys callidus	23	herbivore
Calomys callidus	24	animals
Calomys callidus	47	13.57
Calomys callidus	200	herbivore
Calomys callosus	1	4.91
Calomys callosus	4	Neotropical
Calomys callosus	6	44.95
Calomys callosus	7	2
Calomys callosus	11	Stable
Calomys callosus	12	terrestrial habitat
Calomys callosus	13	fossorial and/or ground dwelling only
Calomys callosus	19	least concern
Calomys callosus	20	Tropical and Subtropical Moist Broadleaf Forests
Calomys callosus	21	extant
Calomys callosus	22	plants
Calomys callosus	23	herbivore
Calomys callosus	24	animals
Calomys callosus	28	354.3
Calomys callosus	30	3
Calomys callosus	33	21.8
Calomys callosus	44	55.82
Calomys callosus	45	21
Calomys callosus	46	42
Calomys callosus	47	43.18
Calomys callosus	48	1.72
Calomys callosus	57	18.33
Calomys callosus	92	0.01200
Calomys callosus	93	0.78100
Calomys callosus	94	0.01200
Calomys callosus	95	0.78100
Calomys callosus	201	herbivore
Calomys hummelincki	1	5
Calomys hummelincki	2	333859.81
Calomys hummelincki	3	-66.59999999999999
Calomys hummelincki	4	Neotropical
Calomys hummelincki	6	27
Calomys hummelincki	7	1
Calomys hummelincki	8	12.19
Calomys hummelincki	9	23.88
Calomys hummelincki	10	1295.97
Calomys hummelincki	11	Decreasing
Calomys hummelincki	12	terrestrial habitat
Calomys hummelincki	13	fossorial and/or ground dwelling only
Calomys hummelincki	15	0.14
Calomys hummelincki	16	105.43
Calomys hummelincki	17	258.3
Calomys hummelincki	18	1746.07
Calomys hummelincki	19	least concern
Calomys hummelincki	20	Tropical and Subtropical Moist Broadleaf Forests
Calomys hummelincki	21	extant
Calomys hummelincki	22	plants
Calomys hummelincki	23	herbivore
Calomys hummelincki	27	nocturnal
Calomys hummelincki	33	0.83
Calomys hummelincki	202	herbivore
Calomys laucha	1	5.3
Calomys laucha	2	1239274
Calomys laucha	3	-59.82
Calomys laucha	4	Neotropical
Calomys laucha	6	14
Calomys laucha	7	2
Calomys laucha	8	-15.11
Calomys laucha	9	22.38
Calomys laucha	10	953.17
Calomys laucha	11	Unknown
Calomys laucha	12	terrestrial habitat
Calomys laucha	13	above ground dwelling
Calomys laucha	15	0.07000000000000001
Calomys laucha	16	82.65000000000001
Calomys laucha	17	198.33
Calomys laucha	18	1186.92
Calomys laucha	19	least concern
Calomys laucha	20	Tropical and Subtropical Moist Broadleaf Forests
Calomys laucha	21	extant
Calomys laucha	22	plants
Calomys laucha	23	omnivore
Calomys laucha	24	animals
Calomys laucha	33	25
Calomys laucha	34	No Paternal Care
Calomys laucha	35	No Social Group Living
Calomys laucha	36	Not Monogamous
Calomys laucha	41	3
Calomys laucha	203	herbivore
Calomys lepidus	1	4.29
Calomys lepidus	2	593465.1
Calomys lepidus	3	-70.61
Calomys lepidus	4	Neotropical
Calomys lepidus	6	20.59
Calomys lepidus	7	1
Calomys lepidus	8	-9.220000000000001
Calomys lepidus	9	15.44
Calomys lepidus	10	667.13
Calomys lepidus	11	Stable
Calomys lepidus	12	terrestrial habitat
Calomys lepidus	13	fossorial and/or ground dwelling only
Calomys lepidus	15	0.06
Calomys lepidus	16	74.28
Calomys lepidus	17	67.19
Calomys lepidus	18	1296.93
Calomys lepidus	19	least concern
Calomys lepidus	20	Tropical and Subtropical Moist Broadleaf Forests
Calomys lepidus	21	extant
Calomys lepidus	22	plants
Calomys lepidus	23	herbivore
Calomys lepidus	24	animals
Calomys lepidus	30	4.69
Calomys lepidus	44	28.8
Calomys lepidus	45	20.75
Calomys lepidus	204	herbivore
Calomys musculinus	1	6.27
Calomys musculinus	2	869814.79
Calomys musculinus	3	-63.02
Calomys musculinus	4	Neotropical
Calomys musculinus	6	20.2
Calomys musculinus	7	1
Calomys musculinus	8	-22.73
Calomys musculinus	9	28.74
Calomys musculinus	10	620
Calomys musculinus	11	Stable
Calomys musculinus	12	terrestrial habitat
Calomys musculinus	13	fossorial and/or ground dwelling only
Calomys musculinus	15	0.08
Calomys musculinus	16	51.57
Calomys musculinus	17	145.66
Calomys musculinus	18	975.64
Calomys musculinus	19	least concern
Calomys musculinus	20	Tropical and Subtropical Moist Broadleaf Forests
Calomys musculinus	21	extant
Calomys musculinus	22	plants
Calomys musculinus	23	omnivore
Calomys musculinus	24	animals
Calomys musculinus	28	253.33
Calomys musculinus	33	20.97
Calomys musculinus	34	No Paternal Care
Calomys musculinus	35	No Social Group Living
Calomys musculinus	36	Not Monogamous
Calomys musculinus	41	3
Calomys musculinus	44	27.59
Calomys musculinus	47	76.03
Calomys musculinus	48	2.41
Calomys musculinus	205	herbivore
Calomys sorellus	2	205439.89
Calomys sorellus	3	-74.89
Calomys sorellus	4	Neotropical
Calomys sorellus	6	20
Calomys sorellus	8	-6.35
Calomys sorellus	9	23.07
Calomys sorellus	10	726.99
Calomys sorellus	11	Stable
Calomys sorellus	12	terrestrial habitat
Calomys sorellus	15	0.06
Calomys sorellus	16	62.31
Calomys sorellus	17	70.89
Calomys sorellus	18	1342.9
Calomys sorellus	19	least concern
Calomys sorellus	20	Tropical and Subtropical Moist Broadleaf Forests
Calomys sorellus	21	extant
Calomys sorellus	22	plants
Calomys sorellus	23	herbivore
Calomys sorellus	24	animals
Calomys sorellus	42	National Museum of Natural History, Smithsonian Institution (USNM)
Calomys sorellus	206	herbivore
Calomys tener	2	915351.64
Calomys tener	3	-44.63
Calomys tener	4	Neotropical
Calomys tener	5	69.2
Calomys tener	6	13.8
Calomys tener	8	-12.41
Calomys tener	9	1
Calomys tener	10	1117.14
Calomys tener	11	Increasing
Calomys tener	12	terrestrial habitat
Calomys tener	15	0.06
Calomys tener	16	121.18
Calomys tener	17	207.69
Calomys tener	18	1407.18
Calomys tener	19	least concern
Calomys tener	20	Tropical and Subtropical Moist Broadleaf Forests
Calomys tener	21	extant
Calomys tener	22	plants
Calomys tener	23	herbivore
Calomys tener	24	animals
Calomys tocantinsi	11	Unknown
Calomys tocantinsi	12	terrestrial habitat
Calomys tocantinsi	19	least concern
Calomys tocantinsi	21	extant
Calomys tocantinsi	22	plants
Calomys tocantinsi	23	herbivore
Calomys tocantinsi	24	animals
Calomyscus bailwardi	1	4
Calomyscus bailwardi	2	102086.07
Calomyscus bailwardi	3	51.23
Calomyscus bailwardi	4	Palearctic
Calomyscus bailwardi	6	21.38
Calomyscus bailwardi	8	34.05
Calomyscus bailwardi	9	42.95
Calomyscus bailwardi	10	292.44
Calomyscus bailwardi	11	Unknown
Calomyscus bailwardi	12	terrestrial habitat
Calomyscus bailwardi	15	0.12
Calomyscus bailwardi	16	24.52
Calomyscus bailwardi	17	130.14
Calomyscus bailwardi	18	1293.3
Calomyscus bailwardi	19	least concern
Calomyscus bailwardi	20	Temperate Broadleaf and Mixed Forests
Calomyscus bailwardi	21	extant
Calomyscus bailwardi	22	seed
Calomyscus bailwardi	23	omnivore
Calomyscus bailwardi	24	leaves
Calomyscus bailwardi	28	354.3
Calomyscus bailwardi	29	9.4
Calomyscus bailwardi	30	1
Calomyscus bailwardi	31	20.4
Calomyscus bailwardi	34	No Paternal Care
Calomyscus bailwardi	35	No Social Group Living
Calomyscus bailwardi	36	Not Monogamous
Calomyscus bailwardi	54	Otus
Calomyscus bailwardi	207	omnivore
Calomyscus baluchi	2	29169.13
Calomyscus baluchi	3	68.40000000000001
Calomyscus baluchi	4	Palearctic
Calomyscus baluchi	8	35.11
Calomyscus baluchi	9	96.98
Calomyscus baluchi	10	319.05
Calomyscus baluchi	11	Unknown
Calomyscus baluchi	12	terrestrial habitat
Calomyscus baluchi	15	0.31
Calomyscus baluchi	16	31.18
Calomyscus baluchi	17	63.53
Calomyscus baluchi	18	1137.82
Calomyscus baluchi	19	least concern
Calomyscus baluchi	20	Temperate Coniferous Forests
Calomyscus baluchi	21	extant
Calomyscus baluchi	22	seed
Calomyscus baluchi	23	omnivore
Calomyscus baluchi	24	leaves
Calomyscus baluchi	34	No Paternal Care
Calomyscus baluchi	35	No Social Group Living
Calomyscus baluchi	36	Not Monogamous
Calomyscus baluchi	208	omnivore
Calomyscus elburzensis	2	204039.71
Calomyscus elburzensis	3	57.72
Calomyscus elburzensis	8	38.27
Calomyscus elburzensis	9	30.84
Calomyscus elburzensis	10	308
Calomyscus elburzensis	11	Unknown
Calomyscus elburzensis	12	terrestrial habitat
Calomyscus elburzensis	15	0.15
Calomyscus elburzensis	16	28.57
Calomyscus elburzensis	17	118.02
Calomyscus elburzensis	18	1031.21
Calomyscus elburzensis	19	least concern
Calomyscus elburzensis	22	leaves
Calomyscus elburzensis	23	herbivore
Calomyscus elburzensis	34	No Paternal Care
Calomyscus elburzensis	35	No Social Group Living
Calomyscus elburzensis	36	Not Monogamous
Calomyscus elburzensis	209	herbivore
Calomyscus grandis	11	Unknown
Calomyscus grandis	12	terrestrial habitat
Calomyscus grandis	19	data deficient
Calomyscus grandis	22	seed
Calomyscus grandis	23	omnivore
Calomyscus grandis	24	leaves
Calomyscus grandis	34	No Paternal Care
Calomyscus grandis	35	No Social Group Living
Calomyscus grandis	36	Not Monogamous
Calomyscus grandis	42	National Museum of Natural History, Smithsonian Institution (USNM)
Calomyscus grandis	210	omnivore
Calomyscus hotsoni	2	231.5
Calomyscus hotsoni	3	64.92
Calomyscus hotsoni	4	Palearctic
Calomyscus hotsoni	8	26.85
Calomyscus hotsoni	9	13.5
Calomyscus hotsoni	10	165.5
Calomyscus hotsoni	11	Unknown
Calomyscus hotsoni	12	terrestrial habitat
Calomyscus hotsoni	15	0.12
Calomyscus hotsoni	16	16.5
Calomyscus hotsoni	17	207.5
Calomyscus hotsoni	18	1467.5
Calomyscus hotsoni	19	least concern
Calomyscus hotsoni	20	Deserts and Xeric Shrublands
Calomyscus hotsoni	21	extant
Calomyscus hotsoni	22	seed
Calomyscus hotsoni	23	omnivore
Calomyscus hotsoni	24	leaves
Calomyscus hotsoni	34	No Paternal Care
Calomyscus hotsoni	35	No Social Group Living
Calomyscus hotsoni	36	Not Monogamous
Calomyscus hotsoni	211	omnivore
Calomyscus mystax	1	4.99
Calomyscus mystax	4	Palearctic
Calomyscus mystax	6	20.4
Calomyscus mystax	11	Stable
Calomyscus mystax	12	terrestrial habitat
Calomyscus mystax	19	least concern
Calomyscus mystax	20	Temperate Coniferous Forests
Calomyscus mystax	21	extant
Calomyscus mystax	22	seed
Calomyscus mystax	23	herbivore
Calomyscus mystax	24	leaves
Calomyscus mystax	30	2
Calomyscus mystax	31	20.4
Calomyscus mystax	34	No Paternal Care
Calomyscus mystax	35	No Social Group Living
Calomyscus mystax	36	Not Monogamous
Calomyscus mystax	212	herbivore
Calomyscus tsolovi	2	6.78
Calomyscus tsolovi	3	36.09
Calomyscus tsolovi	4	Palearctic
Calomyscus tsolovi	8	32.63
Calomyscus tsolovi	9	156
Calomyscus tsolovi	10	274
Calomyscus tsolovi	11	Unknown
Calomyscus tsolovi	12	terrestrial habitat
Calomyscus tsolovi	15	0.18
Calomyscus tsolovi	16	18
Calomyscus tsolovi	17	171
Calomyscus tsolovi	18	1348
Calomyscus tsolovi	19	data deficient
Calomyscus tsolovi	20	Temperate Grasslands, Savannas, and Shrublands
Calomyscus tsolovi	21	extant
Calomyscus tsolovi	22	seed
Calomyscus tsolovi	23	omnivore
Calomyscus tsolovi	24	leaves
Calomyscus tsolovi	34	No Paternal Care
Calomyscus tsolovi	35	No Social Group Living
Calomyscus tsolovi	36	Not Monogamous
Calomyscus tsolovi	213	omnivore
Calomyscus urartensis	2	5580.24
Calomyscus urartensis	3	45.41
Calomyscus urartensis	4	Palearctic
Calomyscus urartensis	8	39.54
Calomyscus urartensis	9	55.42
Calomyscus urartensis	10	436.71
Calomyscus urartensis	11	Unknown
Calomyscus urartensis	12	terrestrial habitat
Calomyscus urartensis	15	0.05
Calomyscus urartensis	16	31.81
Calomyscus urartensis	17	91.45
Calomyscus urartensis	18	862.15
Calomyscus urartensis	19	least concern
Calomyscus urartensis	20	Temperate Grasslands, Savannas, and Shrublands
Calomyscus urartensis	21	extant
Calomyscus urartensis	22	seed
Calomyscus urartensis	23	herbivore
Calomyscus urartensis	24	leaves
Calomyscus urartensis	34	No Paternal Care
Calomyscus urartensis	35	No Social Group Living
Calomyscus urartensis	36	Not Monogamous
Calomyscus urartensis	214	herbivore
Caloprymnus campestris	1	1
Caloprymnus campestris	6	927.5700000000001
Caloprymnus campestris	12	terrestrial habitat
Caloprymnus campestris	19	extinct
Caloprymnus campestris	21	extinct
Caloprymnus campestris	22	leaves
Caloprymnus campestris	23	omnivore
Caloprymnus campestris	24	roots
Caloprymnus campestris	27	nocturnal
Caloprymnus campestris	29	156
Caloprymnus campestris	55	omnivore
Caluromys derbianus	1	3.14
Caluromys derbianus	2	678553.48
Caluromys derbianus	3	-87.48
Caluromys derbianus	4	Neotropical
Caluromys derbianus	5	231
Caluromys derbianus	6	326.72
Caluromys derbianus	7	1
Caluromys derbianus	8	20.73
Caluromys derbianus	9	2
Caluromys derbianus	10	1341.7
Caluromys derbianus	11	Decreasing
Caluromys derbianus	12	terrestrial habitat
Caluromys derbianus	13	above ground dwelling
Caluromys derbianus	15	0.14
Caluromys derbianus	16	189.71
Caluromys derbianus	17	234.61
Caluromys derbianus	18	1596.59
Caluromys derbianus	19	least concern
Caluromys derbianus	20	Tropical and Subtropical Moist Broadleaf Forests
Caluromys derbianus	21	extant
Caluromys derbianus	22	seed
Caluromys derbianus	23	omnivore
Caluromys derbianus	24	vertebrates
Caluromys derbianus	27	nocturnal
Caluromys derbianus	28	11.86
Caluromys derbianus	29	60
Caluromys derbianus	31	330
Caluromys derbianus	41	3
Caluromys derbianus	44	215.11
Caluromys derbianus	47	251.71
Caluromys derbianus	55	omnivore
Caluromys derbianus	60	308.15
Caluromys derbianus	61	1.194
Caluromys derbianus	79	1
Caluromys lanatus	2	3683731.12
Caluromys lanatus	3	-65.29000000000001
Caluromys lanatus	4	Neotropical
Caluromys lanatus	5	273.3
Caluromys lanatus	6	350.33
Caluromys lanatus	7	2
Caluromys lanatus	8	9.07
Caluromys lanatus	9	5.36
Caluromys lanatus	10	1392.87
Caluromys lanatus	11	Decreasing
Caluromys lanatus	12	terrestrial habitat
Caluromys lanatus	13	above ground dwelling
Caluromys lanatus	15	0.13
Caluromys lanatus	16	175.31
Caluromys lanatus	17	245.59
Caluromys lanatus	18	1501.45
Caluromys lanatus	19	least concern
Caluromys lanatus	20	Tropical and Subtropical Moist Broadleaf Forests
Caluromys lanatus	21	extant
Caluromys lanatus	22	plants
Caluromys lanatus	23	omnivore
Caluromys lanatus	24	invertebrates
Caluromys lanatus	27	nocturnal
Caluromys lanatus	29	60
Caluromys lanatus	41	4
Caluromys lanatus	55	herbivore
Caluromys lanatus	79	1
Caluromys lanatus	92	0.00000
Caluromys lanatus	93	0.01170
Caluromys lanatus	94	0.00000
Caluromys lanatus	95	0.01170
Caluromys lanatus	102	<i>Ficus luschnathiana</i>
Caluromys lanatus	103	<i>Ficus luschnathiana</i>
Caluromys philander	1	4.18
Caluromys philander	2	3212264.13
Caluromys philander	3	-56.61
Caluromys philander	4	Neotropical
Caluromys philander	5	224.27
Caluromys philander	6	246.47
Caluromys philander	7	2
Caluromys philander	8	12.2
Caluromys philander	9	39.68
Caluromys philander	10	1356.51
Caluromys philander	11	Decreasing
Caluromys philander	12	terrestrial habitat
Caluromys philander	13	above ground dwelling
Caluromys philander	14	7
Caluromys philander	15	0.12
Caluromys philander	16	144.03
Caluromys philander	17	239.14
Caluromys philander	18	1583.7
Caluromys philander	19	least concern
Caluromys philander	20	Tropical and Subtropical Moist Broadleaf Forests
Caluromys philander	21	extant
Caluromys philander	22	seed
Caluromys philander	23	omnivore
Caluromys philander	27	nocturnal
Caluromys philander	28	62.32
Caluromys philander	29	76
Caluromys philander	30	2
Caluromys philander	31	11
Caluromys philander	33	23.99
Caluromys philander	34	No Paternal Care
Caluromys philander	35	No Social Group Living
Caluromys philander	36	Not Monogamous
Caluromys philander	41	4
Caluromys philander	45	166.5
Caluromys philander	46	334.58
Caluromys philander	47	314.52
Caluromys philander	50	0.02
Caluromys philander	54	<i>Morphnus guianensis</i>
Caluromys philander	55	omnivore
Caluromys philander	56	75
Caluromys philander	57	119.65
Caluromys philander	58	24
Caluromys philander	79	1
Caluromys philander	92	0.00000
Caluromys philander	93	0.01170
Caluromys philander	94	0.00000
Caluromys philander	95	0.01170
Caluromys philander	102	<i>Clidemia urceolata</i>
Caluromys philander	103	<i>Clidemia urceolata</i>
Caluromysiops irrupta	1	2
Caluromysiops irrupta	2	188864.44
Caluromysiops irrupta	3	-67.73
Caluromysiops irrupta	4	Neotropical
Caluromysiops irrupta	5	234.52
Caluromysiops irrupta	6	257.48
Caluromysiops irrupta	7	1
Caluromysiops irrupta	8	-9.34
Caluromysiops irrupta	9	3.51
Caluromysiops irrupta	10	1362.63
Caluromysiops irrupta	11	Decreasing
Caluromysiops irrupta	12	terrestrial habitat
Caluromysiops irrupta	13	above ground dwelling
Caluromysiops irrupta	15	0.27
Caluromysiops irrupta	16	189.96
Caluromysiops irrupta	17	246.03
Caluromysiops irrupta	18	1563.51
Caluromysiops irrupta	19	least concern
Caluromysiops irrupta	20	Tropical and Subtropical Moist Broadleaf Forests
Caluromysiops irrupta	21	extant
Caluromysiops irrupta	22	nectar
Caluromysiops irrupta	23	omnivore
Caluromysiops irrupta	24	fruit
Caluromysiops irrupta	27	nocturnal
Caluromysiops irrupta	28	8.85
Caluromysiops irrupta	29	94
Caluromysiops irrupta	31	250
Caluromysiops irrupta	41	3
Caluromysiops irrupta	55	herbivore
Caluromysiops irrupta	79	1
Caluromysiops irrupta	92	0.00000
Caluromysiops irrupta	93	0.01170
Caluromysiops irrupta	94	0.00000
Caluromysiops irrupta	95	0.01170
Calyptophractus retusus	2	1081453.8
Calyptophractus retusus	3	-61.11
Calyptophractus retusus	4	Neotropical
Calyptophractus retusus	5	157.5
Calyptophractus retusus	6	129.99
Calyptophractus retusus	7	2
Calyptophractus retusus	8	-12.69
Calyptophractus retusus	9	4.33
Calyptophractus retusus	10	1016.9
Calyptophractus retusus	11	Unknown
Calyptophractus retusus	12	terrestrial habitat
Calyptophractus retusus	13	fossorial and/or ground dwelling only
Calyptophractus retusus	15	0.12
Calyptophractus retusus	16	87.68000000000001
Calyptophractus retusus	17	228.45
Calyptophractus retusus	18	1327.63
Calyptophractus retusus	19	data deficient
Calyptophractus retusus	20	Tropical and Subtropical Moist Broadleaf Forests
Calyptophractus retusus	21	extant
Calyptophractus retusus	22	invertebrates
Calyptophractus retusus	23	omnivore
Calyptophractus retusus	29	144
Calyptophractus retusus	41	4
Calyptophractus retusus	55	omnivore
Camelus bactrianus	1	1.39
Camelus bactrianus	2	188693
Camelus bactrianus	3	94.17
Camelus bactrianus	4	Palearctic
Camelus bactrianus	6	554515.91
Camelus bactrianus	7	1
Camelus bactrianus	8	44.71
Camelus bactrianus	9	1.83
Camelus bactrianus	10	66.84999999999999
Camelus bactrianus	12	valley
Camelus bactrianus	13	fossorial and/or ground dwelling only
Camelus bactrianus	15	0.01
Camelus bactrianus	16	9.94
Camelus bactrianus	17	53.72
Camelus bactrianus	18	612.4299999999999
Camelus bactrianus	20	Deserts and Xeric Shrublands
Camelus bactrianus	21	extant
Camelus bactrianus	23	herbivore
Camelus bactrianus	28	0.06
Camelus bactrianus	29	480
Camelus bactrianus	30	1
Camelus bactrianus	31	36000
Camelus bactrianus	33	397.99
Camelus bactrianus	34	No Paternal Care
Camelus bactrianus	35	Social Group Living
Camelus bactrianus	36	Not Monogamous
Camelus bactrianus	41	2
Camelus bactrianus	45	730
Camelus bactrianus	46	1460
Camelus bactrianus	47	1330.6
Camelus bactrianus	48	42
Camelus bactrianus	57	368.13
Camelus bactrianus	58	395
Camelus bactrianus	79	6.2
Camelus bactrianus	92	0.12600
Camelus bactrianus	93	0.78100
Camelus bactrianus	94	0.12600
Camelus bactrianus	95	0.78100
Camelus bactrianus	129	protein
Camelus bactrianus	130	carbohydrate
Camelus bactrianus	131	30.41
Camelus bactrianus	132	6.7
Camelus bactrianus	133	8.4
Camelus bactrianus	158	octadecanoic acid
Camelus bactrianus	175	tryptophan
Canis adustus	1	4.5
Canis adustus	2	10581413.14
Canis adustus	3	13
Canis adustus	4	Afrotropical
Canis adustus	5	745.3200000000001
Canis adustus	6	10392.49
Canis adustus	7	1
Canis adustus	8	16.72
Canis adustus	9	35.2
Canis adustus	10	922.9
Canis adustus	11	Stable
Canis adustus	12	terrestrial habitat
Canis adustus	13	fossorial and/or ground dwelling only
Canis adustus	14	8
Canis adustus	15	0.14
Canis adustus	16	90.75
Canis adustus	17	236.51
Canis adustus	18	1534.4
Canis adustus	19	least concern
Canis adustus	20	Tropical and Subtropical Moist Broadleaf Forests
Canis adustus	21	extant
Canis adustus	22	invertebrates
Canis adustus	23	omnivore
Canis adustus	27	nocturnal
Canis adustus	28	0.74
Canis adustus	29	137
Canis adustus	30	2
Canis adustus	31	10250
Canis adustus	33	65
Canis adustus	34	No Paternal Care
Canis adustus	35	No Social Group Living
Canis adustus	36	Not Monogamous
Canis adustus	41	6
Canis adustus	47	249.88
Canis adustus	48	7.67
Canis adustus	50	1.01
Canis adustus	54	<i>Canis adustus</i>
Canis adustus	57	52.89
Canis adustus	58	64
Canis adustus	62	144
Canis adustus	90	329.99
Canis adustus	92	0.00000
Canis adustus	93	0.01170
Canis adustus	94	2.58800
Canis adustus	95	3.60000
Canis adustus	103	<i>Raphicerus sharpei</i>
Canis adustus	215	omnivore
Canis mesomelas	1	3.89
Canis mesomelas	2	6248779.95
Canis mesomelas	3	31.56
Canis mesomelas	4	Afrotropical
Canis mesomelas	5	707.27
Canis mesomelas	6	8247.299999999999
Canis mesomelas	7	1
Canis mesomelas	8	16.47
Canis mesomelas	9	30.81
Canis mesomelas	10	661.36
Canis mesomelas	11	Stable
Canis mesomelas	12	terrestrial habitat
Canis mesomelas	13	fossorial and/or ground dwelling only
Canis mesomelas	14	8
Canis mesomelas	15	0.11
Canis mesomelas	16	49.27
Canis mesomelas	17	213.33
Canis mesomelas	18	1468.1
Canis mesomelas	19	least concern
Canis mesomelas	20	Tropical and Subtropical Moist Broadleaf Forests
Canis mesomelas	21	extant
Canis mesomelas	22	invertebrates
Canis mesomelas	23	omnivore
