Loxolithax sinuosa	habitat includes	freshwater habitat
Loxolithax sinuosa	reproduction	viviparous
Loxolithax sinuosa	extinction status	extinct
Loxolithax sinuosa	skeletal tissue composition	hydroxylapatite
Loxolithax sinuosa	habitat includes	marine habitat
Loxolithax sinuosa	trophic guild	piscivore
Loxolithax sinuosa	motility	actively mobile
Sus philippensis	weaning age (days)	105.85
Sus philippensis	temperature in geographic range (0.1°C)	24.084
Sus philippensis	onset of fertility (days)	283.18
Sus philippensis	precipitation in geographic range (millimeters per month)	208.67
Sus philippensis	potential evapotranspiration rate in geographic range (millimeters per month)	1728
Sus philippensis	longitude (degrees)	123.17
Sus philippensis	human population density (individuals per square kilometer)	19
Sus philippensis	human population density (individuals per square kilometer)	225.88
Sus philippensis	human population density (individuals per square kilometer)	33
Sus philippensis	gestation period duration (days)	125.14
Sus philippensis	longitude (degrees)	119.74
Sus philippensis	latitude (degrees)	5.55
Sus philippensis	latitude (degrees)	12.1
Sus philippensis	longitude (degrees)	126.6
Sus philippensis	latitude (degrees)	18.65
Sus philippensis	geographic range (size of area) (km^2)	237934.97
Sus philippensis	body length (VT) (mm)	1349.99
Sus philippensis	body mass (g)	190792.3
Sus philippensis	actual evapotranspiration rate in geographic range (millimeters per month)	1470.06
Sus philippensis	habitat includes	forest
Sus philippensis	habitat includes	terrestrial
Sus philippensis	ecomorphological guild	fossorial and/or ground dwelling only
Sus philippensis	motility	actively mobile
Sus philippensis	habitat includes	terrestrial habitat
Sus philippensis	extinction status	extant
Sus philippensis	trophic level	omnivore
Sus philippensis	skeletal tissue composition	hydroxylapatite
Sus philippensis	primary diet	vertebrates
Sus philippensis	primary diet	animals
Sus philippensis	primary diet	leaves of herbaceous plants
Sus philippensis	primary diet	leaves
Sus philippensis	primary diet	roots
Sus philippensis	primary diet	fruit
Sus philippensis	primary diet	seed
Sus philippensis	primary diet	plants
Sus philippensis	primary diet	invertebrates
Sus philippensis	geographic distribution includes	Philippines
Sus philippensis	Biogeographic realm	the Indo-Malayan Realm
Sus philippensis	ecoregion	Luzon montane rain forests
Sus philippensis	ecoregion	Luzon rain forests
Sus philippensis	ecoregion	Mindanao montane rain forests
Sus philippensis	ecoregion	Mindanao-Eastern Visayas rain forests
Sus philippensis	ecoregion	Mindoro rain forests
Sus philippensis	ecoregion	Sulu Archipelago rain forests
Sus philippensis	ecoregion	Luzon tropical pine forests
Sus philippensis	conservation status	vulnerable
Sus philippensis	habitat is	terrestrial habitat
Sus philippensis	behavioral circadian rhythm	nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular
Sus philippensis	geographic distribution includes	Sudan
Poebrotherium chadronense	first appearance (million years ago)	37.2
Poebrotherium chadronense	last appearance (million years ago)	33.9
Poebrotherium chadronense	first appearance	Priabonian Age
Poebrotherium chadronense	habitat includes	terrestrial habitat
Poebrotherium chadronense	motility	actively mobile
Poebrotherium chadronense	trophic guild	browser
Poebrotherium chadronense	extinction status	extinct
Poebrotherium chadronense	skeletal tissue composition	hydroxylapatite
Poebrotherium chadronense	ecomorphological guild	fossorial and/or ground dwelling only
Tetrameryx tacubayensis	last appearance (million years ago)	0.3
Tetrameryx tacubayensis	first appearance (million years ago)	1.8
Tetrameryx tacubayensis	ecomorphological guild	fossorial and/or ground dwelling only
Tetrameryx tacubayensis	trophic guild	grazer
Tetrameryx tacubayensis	last appearance	Middle Pleistocene Age
Tetrameryx tacubayensis	habitat includes	terrestrial habitat
Tetrameryx tacubayensis	trophic guild	browser
Tetrameryx tacubayensis	motility	actively mobile
Tetrameryx tacubayensis	extinction status	extinct
Tetrameryx tacubayensis	skeletal tissue composition	hydroxylapatite
Tetrameryx tacubayensis	first appearance	Calabrian Age
Tetrameryx tacubayensis	geographic distribution includes	Mexico
Kurdalagonus mchedlidzei	first appearance (million years ago)	13.82
Kurdalagonus mchedlidzei	last appearance (million years ago)	7.246
Kurdalagonus mchedlidzei	last appearance	Tortonian Age
Kurdalagonus mchedlidzei	skeletal tissue composition	hydroxylapatite
Kurdalagonus mchedlidzei	trophic guild	suspension feeder
Kurdalagonus mchedlidzei	extinction status	extinct
Kurdalagonus mchedlidzei	trophic level	carnivore
Kurdalagonus mchedlidzei	ecomorphological guild	aquatic adapted
Kurdalagonus mchedlidzei	habitat includes	marine habitat
Kurdalagonus mchedlidzei	reproduction	viviparous
Kurdalagonus mchedlidzei	motility	actively mobile
Kurdalagonus mchedlidzei	first appearance	Serravallian Age
Protolabis heterodontus	geographic distribution includes	United States
Palaeochoerus platyops	trophic guild	browser
Palaeochoerus platyops	skeletal tissue composition	hydroxylapatite
Palaeochoerus platyops	extinction status	extinct
Palaeochoerus platyops	ecomorphological guild	fossorial and/or ground dwelling only
Palaeochoerus platyops	habitat includes	terrestrial habitat
Palaeochoerus platyops	motility	actively mobile
Palaeochoerus platyops	trophic guild	grazer
Achaenodon fremdi	first appearance (million years ago)	40.4
Achaenodon fremdi	last appearance (million years ago)	37.2
Achaenodon fremdi	skeletal tissue composition	hydroxylapatite
Achaenodon fremdi	trophic guild	grazer
Achaenodon fremdi	first appearance	Bartonian Age
Achaenodon fremdi	motility	actively mobile
Achaenodon fremdi	habitat includes	terrestrial habitat
Achaenodon fremdi	trophic guild	browser
Achaenodon fremdi	last appearance	Priabonian Age
Achaenodon fremdi	extinction status	extinct
Achaenodon fremdi	ecomorphological guild	fossorial and/or ground dwelling only
Idiocetus guicciardinii	last appearance (million years ago)	2.588
Idiocetus guicciardinii	first appearance (million years ago)	3.2
Idiocetus guicciardinii	motility	actively mobile
Idiocetus guicciardinii	skeletal tissue composition	hydroxylapatite
Idiocetus guicciardinii	reproduction	viviparous
Idiocetus guicciardinii	habitat includes	marine habitat
Idiocetus guicciardinii	trophic guild	suspension feeder
Idiocetus guicciardinii	first appearance	Piacenzian Age
Idiocetus guicciardinii	extinction status	extinct
Idiocetus guicciardinii	geographic distribution includes	Italy
Leptomeryx agatensis	motility	actively mobile
Leptomeryx agatensis	extinction status	extinct
Leptomeryx agatensis	habitat includes	terrestrial habitat
Leptomeryx agatensis	trophic guild	frugivore
Leptomeryx agatensis	ecomorphological guild	fossorial and/or ground dwelling only
Leptomeryx agatensis	skeletal tissue composition	hydroxylapatite
Desmatochoerus megalodon	last appearance (million years ago)	20.43
Desmatochoerus megalodon	first appearance (million years ago)	30.8
Desmatochoerus megalodon	extinction status	extinct
Desmatochoerus megalodon	motility	actively mobile
Desmatochoerus megalodon	ecomorphological guild	fossorial and/or ground dwelling only
Desmatochoerus megalodon	trophic level	herbivore
Desmatochoerus megalodon	last appearance	Burdigalian Age
Desmatochoerus megalodon	first appearance	Oligocene Epoch
Desmatochoerus megalodon	habitat includes	terrestrial habitat
Desmatochoerus megalodon	skeletal tissue composition	hydroxylapatite
Desmatochoerus megalodon	geographic distribution includes	United States
Mazama bororo	temperature in geographic range (0.1°C)	18.281
Mazama bororo	precipitation in geographic range (millimeters per month)	152.76
Mazama bororo	potential evapotranspiration rate in geographic range (millimeters per month)	1264.57
Mazama bororo	longitude (degrees)	-48.65
Mazama bororo	human population density (individuals per square kilometer)	10
Mazama bororo	human population density (individuals per square kilometer)	59.81
Mazama bororo	actual evapotranspiration rate in geographic range (millimeters per month)	1240.93
Mazama bororo	geographic range (size of area) (km^2)	28312.32
Mazama bororo	latitude (degrees)	-23.54
Mazama bororo	longitude (degrees)	-47.65
Mazama bororo	latitude (degrees)	-24.65
Mazama bororo	latitude (degrees)	-25.75
Mazama bororo	longitude (degrees)	-49.64
Mazama bororo	human population density (individuals per square kilometer)	11
Mazama bororo	habitat includes	terrestrial
Mazama bororo	habitat includes	coastal
Mazama bororo	trophic level	herbivore
Mazama bororo	primary diet	leaves of herbaceous plants
Mazama bororo	primary diet	leaves
Mazama bororo	primary diet	plants
Mazama bororo	Biogeographic realm	the Neotropics
Mazama bororo	ecoregion	Serra do Mar coastal forests
Mazama bororo	conservation status	vulnerable
Mazama bororo	habitat is	terrestrial habitat
Lucentia iberica	first appearance (million years ago)	11.608
Lucentia iberica	last appearance (million years ago)	5.333
Lucentia iberica	ecomorphological guild	fossorial and/or ground dwelling only
Lucentia iberica	motility	actively mobile
Lucentia iberica	habitat includes	terrestrial habitat
Lucentia iberica	skeletal tissue composition	hydroxylapatite
Lucentia iberica	reproduction	viviparous
Lucentia iberica	last appearance	Messinian Age
Lucentia iberica	extinction status	extinct
Lucentia iberica	trophic guild	grazer
Lucentia iberica	first appearance	Tortonian Age
Lucentia iberica	trophic guild	browser
Raphicerus sharpei	first appearance (million years ago)	2.588
Raphicerus sharpei	temperature in geographic range (0.1°C)	22.175
Raphicerus sharpei	precipitation in geographic range (millimeters per month)	78.95999999999999
Raphicerus sharpei	animal population density (individuals per square kilometer)	0.51
Raphicerus sharpei	potential evapotranspiration rate in geographic range (millimeters per month)	1477.87
Raphicerus sharpei	longitude (degrees)	31.75
Raphicerus sharpei	total life span (months)	168
Raphicerus sharpei	human population density (individuals per square kilometer)	1
Raphicerus sharpei	human population density (individuals per square kilometer)	25.4
Raphicerus sharpei	human population density (individuals per square kilometer)	2
Raphicerus sharpei	gestation period duration (days)	212.91
Raphicerus sharpei	longitude (degrees)	22.67
Raphicerus sharpei	latitude (degrees)	-27.16
Raphicerus sharpei	latitude (degrees)	-15.29
Raphicerus sharpei	longitude (degrees)	40.84
Raphicerus sharpei	latitude (degrees)	-3.42
Raphicerus sharpei	geographic range (size of area) (km^2)	2548307.11
Raphicerus sharpei	body length (VT) (mm)	679.99
Raphicerus sharpei	body mass (g)	9396.9
Raphicerus sharpei	actual evapotranspiration rate in geographic range (millimeters per month)	845.74
Raphicerus sharpei	habitat includes	woodland area
Raphicerus sharpei	habitat includes	forest
Raphicerus sharpei	habitat includes	terrestrial
Raphicerus sharpei	habitat includes	grassland
Raphicerus sharpei	habitat includes	scrubland
Raphicerus sharpei	habitat includes	coastal
Raphicerus sharpei	habitat includes	farm
Raphicerus sharpei	habitat includes	savanna
Raphicerus sharpei	habitat includes	chaparral
Raphicerus sharpei	habitat includes	plateau
Raphicerus sharpei	habitat includes	lake
Raphicerus sharpei	habitat includes	hill
Raphicerus sharpei	habitat includes	temperate
Raphicerus sharpei	ecomorphological guild	fossorial and/or ground dwelling only
Raphicerus sharpei	extinction status	extant
Raphicerus sharpei	habitat includes	terrestrial habitat
Raphicerus sharpei	skeletal tissue composition	hydroxylapatite
Raphicerus sharpei	trophic guild	browser
Raphicerus sharpei	trophic guild	grazer
Raphicerus sharpei	first appearance	Pleistocene Epoch
Raphicerus sharpei	motility	actively mobile
Raphicerus sharpei	reproduction	viviparous
Raphicerus sharpei	last appearance	Holocene Epoch
Raphicerus sharpei	diet includes	leaves of herbaceous plants
Raphicerus sharpei	primary diet	leaves of woody plants
Raphicerus sharpei	primary diet	leaves
Raphicerus sharpei	trophic level	herbivore
Raphicerus sharpei	primary diet	plants
Raphicerus sharpei	Biogeographic realm	the Afrotropics
Raphicerus sharpei	ecoregion	Southern Miombo woodlands
Raphicerus sharpei	ecoregion	Itigi-Sumbu thicket
Raphicerus sharpei	ecoregion	Eastern Miombo woodlands
Raphicerus sharpei	ecoregion	Central Zambezian Miombo woodlands
Raphicerus sharpei	ecoregion	Zambezian flooded grasslands
Raphicerus sharpei	ecoregion	Zambezian coastal flooded savanna
Raphicerus sharpei	ecoregion	Zambezian and Mopane woodlands
Raphicerus sharpei	ecoregion	Maputaland coastal forest mosaic
Raphicerus sharpei	ecoregion	Southern Zanzibar-Inhambane coastal forest mosaic
Raphicerus sharpei	conservation status	least concern
Raphicerus sharpei	habitat is	terrestrial habitat
Raphicerus sharpei	behavioral circadian rhythm	nocturnal
Raphicerus sharpei	geographic distribution includes	Botswana
Raphicerus sharpei	geographic distribution includes	Mozambique
Raphicerus sharpei	geographic distribution includes	Zimbabwe
Raphicerus sharpei	geographic distribution includes	Zambia
Raphicerus sharpei	geographic distribution includes	Swaziland
Raphicerus sharpei	geographic distribution includes	South Africa
Damaliscus pygargus pygargus	habitat includes	terrestrial
Damaliscus pygargus pygargus	habitat is	terrestrial habitat
Damaliscus pygargus pygargus	conservation status	near threatened
Cephalophus natalensis	total life span (years)	15.2
Cephalophus natalensis	inter-birth interval (days)	235
Cephalophus natalensis	prenatal development duration (days)	213
Cephalophus natalensis	weight (g)	955
Cephalophus natalensis	weight (g)	10000
Cephalophus natalensis	temperature in geographic range (0.1°C)	22.897
Cephalophus natalensis	precipitation in geographic range (millimeters per month)	79.36
Cephalophus natalensis	animal population density (individuals per square kilometer)	6.92
Cephalophus natalensis	potential evapotranspiration rate in geographic range (millimeters per month)	1494.49
Cephalophus natalensis	body mass (g)	954.89
Cephalophus natalensis	longitude (degrees)	35.03
Cephalophus natalensis	total life span (months)	180
Cephalophus natalensis	inter-birth interval (days)	235
Cephalophus natalensis	human population density (individuals per square kilometer)	1
Cephalophus natalensis	human population density (individuals per square kilometer)	37.4
Cephalophus natalensis	human population density (individuals per square kilometer)	2
Cephalophus natalensis	home range (km^2)	0.09
Cephalophus natalensis	home range (km^2)	0.06
Cephalophus natalensis	gestation period duration (days)	212.97
Cephalophus natalensis	longitude (degrees)	29.23
Cephalophus natalensis	latitude (degrees)	-31.13
Cephalophus natalensis	latitude (degrees)	-19.25
Cephalophus natalensis	longitude (degrees)	40.84
Cephalophus natalensis	latitude (degrees)	-7.38
Cephalophus natalensis	geographic range (size of area) (km^2)	1208751.28
Cephalophus natalensis	body length (VT) (mm)	786.14
Cephalophus natalensis	body mass (g)	12724.51
Cephalophus natalensis	actual evapotranspiration rate in geographic range (millimeters per month)	924.61
Cephalophus natalensis	habitat includes	forest
Cephalophus natalensis	habitat includes	coastal
Cephalophus natalensis	habitat includes	tropical
Cephalophus natalensis	habitat includes	escarpment
Cephalophus natalensis	habitat includes	terrestrial
Cephalophus natalensis	habitat includes	scrubland
Cephalophus natalensis	habitat includes	subtropical
Cephalophus natalensis	habitat includes	woodland area
Cephalophus natalensis	trophic guild	browser
Cephalophus natalensis	motility	actively mobile
Cephalophus natalensis	extinction status	extant
Cephalophus natalensis	habitat includes	terrestrial habitat
Cephalophus natalensis	reproduction	viviparous
Cephalophus natalensis	skeletal tissue composition	hydroxylapatite
Cephalophus natalensis	diet includes	animals
Cephalophus natalensis	primary diet	leaves of herbaceous plants
Cephalophus natalensis	primary diet	leaves of woody plants
Cephalophus natalensis	primary diet	leaves
Cephalophus natalensis	primary diet	fruit
Cephalophus natalensis	primary diet	plants
Cephalophus natalensis	trophic level	omnivore
Cephalophus natalensis	diet includes	birds
Cephalophus natalensis	diet includes	vertebrates
Cephalophus natalensis	Biogeographic realm	the Afrotropics
Cephalophus natalensis	ecoregion	Central Zambezian Miombo woodlands
Cephalophus natalensis	ecoregion	Southern Zanzibar-Inhambane coastal forest mosaic
Cephalophus natalensis	ecoregion	Southern Acacia-Commiphora bushlands and thickets
Cephalophus natalensis	ecoregion	Eastern Miombo woodlands
Cephalophus natalensis	ecoregion	Zambezian coastal flooded savanna
Cephalophus natalensis	ecoregion	Zambezian and Mopane woodlands
Cephalophus natalensis	ecoregion	Southern Rift montane forest-grassland mosaic
Cephalophus natalensis	ecoregion	South Malawi montane forest-grassland mosaic
Cephalophus natalensis	ecoregion	Eastern Arc forests
Cephalophus natalensis	ecoregion	KwaZulu-Cape coastal forest mosaic
Cephalophus natalensis	ecoregion	Maputaland coastal forest mosaic
Cephalophus natalensis	ecoregion	Northern Zanzibar-Inhambane coastal forest mosaic
Cephalophus natalensis	habitat is	terrestrial habitat
Cephalophus natalensis	conservation status	least concern
Cephalophus natalensis	trophic level	herbivore
Cephalophus natalensis	ecomorphological guild	fossorial and/or ground dwelling only
Cephalophus natalensis	behavioral circadian rhythm	diurnal
Cephalophus natalensis	geographic distribution includes	Botswana
Cephalophus natalensis	geographic distribution includes	Mozambique
Cephalophus natalensis	geographic distribution includes	Lesotho
Cephalophus natalensis	geographic distribution includes	Kenya
Cephalophus natalensis	geographic distribution includes	South Africa
Cephalophus natalensis	geographic distribution includes	Indian Ocean
Dichobune fraasi	first appearance (million years ago)	38
Dichobune fraasi	last appearance (million years ago)	28.4
Dichobune fraasi	first appearance	Priabonian Age
Dichobune fraasi	motility	actively mobile
Dichobune fraasi	habitat includes	terrestrial habitat
Dichobune fraasi	trophic level	omnivore
Dichobune fraasi	extinction status	extinct
Dichobune fraasi	trophic guild	frugivore
Dichobune fraasi	skeletal tissue composition	hydroxylapatite
Dichobune fraasi	last appearance	Rupelian Age
Prosthennops kernensis	motility	actively mobile
Prosthennops kernensis	trophic level	herbivore
Prosthennops kernensis	habitat includes	terrestrial habitat
Prosthennops kernensis	ecomorphological guild	fossorial and/or ground dwelling only
Prosthennops kernensis	extinction status	extinct
Prosthennops kernensis	skeletal tissue composition	hydroxylapatite
Prosthennops kernensis	trophic level	omnivore
Bathygenys reevesi	last appearance (million years ago)	33.9
Bathygenys reevesi	first appearance (million years ago)	37.2
Bathygenys reevesi	habitat includes	terrestrial habitat
Bathygenys reevesi	motility	actively mobile
Bathygenys reevesi	skeletal tissue composition	hydroxylapatite
Bathygenys reevesi	trophic level	herbivore
Bathygenys reevesi	extinction status	extinct
Bathygenys reevesi	ecomorphological guild	fossorial and/or ground dwelling only
Bathygenys reevesi	first appearance	Priabonian Age
Physodon secundus	first appearance (million years ago)	56
Physodon secundus	last appearance (million years ago)	33.9
Physodon secundus	trophic level	carnivore
Physodon secundus	ecomorphological guild	nectonic
Physodon secundus	first appearance	Eocene Epoch
Physodon secundus	motility	actively mobile
Physodon secundus	skeletal tissue composition	hydroxylapatite
Physodon secundus	extinction status	extinct
Physodon secundus	geographic distribution includes	United States
Physodon secundus	geographic distribution includes	United Kingdom
Schizodelphis barnesi	first appearance (million years ago)	20.44
Schizodelphis barnesi	last appearance (million years ago)	13.82
Schizodelphis barnesi	habitat includes	marine habitat
Schizodelphis barnesi	first appearance	Burdigalian Age
Schizodelphis barnesi	trophic level	carnivore
Schizodelphis barnesi	habitat includes	freshwater habitat
Schizodelphis barnesi	last appearance	Langhian Age
Schizodelphis barnesi	extinction status	extinct
Schizodelphis barnesi	reproduction	viviparous
Schizodelphis barnesi	skeletal tissue composition	hydroxylapatite
Schizodelphis barnesi	motility	actively mobile
Schizodelphis barnesi	geographic distribution includes	United States
Schizodelphis barnesi	geographic distribution includes	North Atlantic
Eschrichtioides gastaldii	first appearance (million years ago)	5.333
Eschrichtioides gastaldii	last appearance (million years ago)	2.588
Eschrichtioides gastaldii	ecomorphological guild	aquatic adapted
Eschrichtioides gastaldii	habitat includes	marine habitat
Eschrichtioides gastaldii	reproduction	viviparous
Eschrichtioides gastaldii	motility	actively mobile
Eschrichtioides gastaldii	extinction status	extinct
Eschrichtioides gastaldii	first appearance	Pliocene Epoch
Eschrichtioides gastaldii	trophic level	carnivore
Eschrichtioides gastaldii	skeletal tissue composition	hydroxylapatite
Eschrichtioides gastaldii	trophic guild	suspension feeder
Eschrichtioides gastaldii	geographic distribution includes	Italy
Ramoceros marthae	last appearance (million years ago)	10.3
Ramoceros marthae	first appearance (million years ago)	13.6
Ramoceros marthae	extinction status	extinct
Ramoceros marthae	trophic guild	grazer
Ramoceros marthae	last appearance	Tortonian Age
Ramoceros marthae	skeletal tissue composition	hydroxylapatite
Ramoceros marthae	trophic guild	browser
Ramoceros marthae	first appearance	Serravallian Age
Ramoceros marthae	motility	actively mobile
Ramoceros marthae	ecomorphological guild	fossorial and/or ground dwelling only
Ramoceros marthae	habitat includes	terrestrial habitat
Cervus nippon grassianus	habitat includes	plateau
Cervus nippon grassianus	habitat includes	forest
Cervus nippon grassianus	habitat includes	farm
Pseudorca yokoyamai	last appearance (million years ago)	0.781
Pseudorca yokoyamai	first appearance (million years ago)	5.333
Pseudorca yokoyamai	motility	actively mobile
Pseudorca yokoyamai	last appearance	Calabrian Age
Pseudorca yokoyamai	first appearance	Pliocene Epoch
Pseudorca yokoyamai	trophic guild	piscivore
Pseudorca yokoyamai	habitat includes	freshwater habitat
Pseudorca yokoyamai	habitat includes	marine habitat
Pseudorca yokoyamai	trophic level	carnivore
Pseudorca yokoyamai	reproduction	viviparous
Pseudorca yokoyamai	skeletal tissue composition	hydroxylapatite
Pseudorca yokoyamai	extinction status	extinct
Pseudorca yokoyamai	geographic distribution includes	Japan
Pseudorca yokoyamai	geographic distribution includes	North Pacific
Saghacetus osiris	first appearance (million years ago)	38
Saghacetus osiris	last appearance (million years ago)	33.9
Saghacetus osiris	extinction status	extinct
Saghacetus osiris	reproduction	viviparous
Saghacetus osiris	first appearance	Priabonian Age
Saghacetus osiris	motility	actively mobile
Saghacetus osiris	skeletal tissue composition	hydroxylapatite
Saghacetus osiris	trophic level	carnivore
Saghacetus osiris	habitat includes	marine habitat
Saghacetus osiris	geographic distribution includes	Egypt
Lophiomeryx chalaniati	last appearance (million years ago)	23.03
Lophiomeryx chalaniati	first appearance (million years ago)	33.9
Lophiomeryx chalaniati	ecomorphological guild	fossorial and/or ground dwelling only
Lophiomeryx chalaniati	habitat includes	terrestrial habitat
Lophiomeryx chalaniati	motility	actively mobile
Lophiomeryx chalaniati	first appearance	Oligocene Epoch
Lophiomeryx chalaniati	trophic guild	grazer
Lophiomeryx chalaniati	trophic guild	browser
Lophiomeryx chalaniati	skeletal tissue composition	hydroxylapatite
Lophiomeryx chalaniati	extinction status	extinct
Lophiomeryx chalaniati	geographic distribution includes	France
Thinohyus decedens	extinction status	extinct
Thinohyus decedens	habitat includes	terrestrial habitat
Thinohyus decedens	trophic level	herbivore
Thinohyus decedens	skeletal tissue composition	hydroxylapatite
Thinohyus decedens	motility	actively mobile
Thinohyus decedens	trophic level	omnivore
Thinohyus decedens	ecomorphological guild	fossorial and/or ground dwelling only
Rudicetus squalodontoides	first appearance (million years ago)	20.44
Rudicetus squalodontoides	last appearance (million years ago)	5.333
Rudicetus squalodontoides	extinction status	extinct
Rudicetus squalodontoides	habitat includes	freshwater habitat
Rudicetus squalodontoides	trophic level	carnivore
Rudicetus squalodontoides	first appearance	Burdigalian Age
Rudicetus squalodontoides	reproduction	viviparous
Rudicetus squalodontoides	motility	actively mobile
Rudicetus squalodontoides	last appearance	Messinian Age
Rudicetus squalodontoides	skeletal tissue composition	hydroxylapatite
Rudicetus squalodontoides	habitat includes	marine habitat
Waharoa ruwhenua	first appearance (million years ago)	28.4
Waharoa ruwhenua	last appearance (million years ago)	23.03
Waharoa ruwhenua	reproduction	viviparous
Waharoa ruwhenua	trophic level	carnivore
Waharoa ruwhenua	ecomorphological guild	aquatic adapted
Waharoa ruwhenua	trophic guild	suspension feeder
Waharoa ruwhenua	extinction status	extinct
Waharoa ruwhenua	last appearance	Chattian Age
Waharoa ruwhenua	habitat includes	marine habitat
Waharoa ruwhenua	skeletal tissue composition	hydroxylapatite
Waharoa ruwhenua	first appearance	Oligocene Epoch
Waharoa ruwhenua	motility	actively mobile
Plesiobalaenoptera quarantellii	first appearance (million years ago)	11.62
Plesiobalaenoptera quarantellii	last appearance (million years ago)	7.246
Plesiobalaenoptera quarantellii	habitat includes	marine habitat
Plesiobalaenoptera quarantellii	first appearance	Tortonian Age
Plesiobalaenoptera quarantellii	reproduction	viviparous
Plesiobalaenoptera quarantellii	extinction status	extinct
Plesiobalaenoptera quarantellii	motility	actively mobile
Plesiobalaenoptera quarantellii	trophic guild	suspension feeder
Plesiobalaenoptera quarantellii	skeletal tissue composition	hydroxylapatite
Balaena larteti	last appearance (million years ago)	2.588
Balaena larteti	first appearance (million years ago)	23.03
Balaena larteti	reproduction	viviparous
Balaena larteti	trophic guild	suspension feeder
Balaena larteti	first appearance	Neogenen Period
Balaena larteti	habitat includes	marine habitat
Balaena larteti	extinction status	extinct
Balaena larteti	skeletal tissue composition	hydroxylapatite
Balaena larteti	motility	actively mobile
Balaena larteti	geographic distribution includes	France
Sphenophalos nevadanus	first appearance (million years ago)	10.3
Sphenophalos nevadanus	last appearance (million years ago)	4.9
Sphenophalos nevadanus	trophic guild	browser
Sphenophalos nevadanus	first appearance	Tortonian Age
Sphenophalos nevadanus	extinction status	extinct
Sphenophalos nevadanus	motility	actively mobile
Sphenophalos nevadanus	last appearance	Zanclean Age
Sphenophalos nevadanus	trophic guild	grazer
Sphenophalos nevadanus	skeletal tissue composition	hydroxylapatite
Sphenophalos nevadanus	ecomorphological guild	fossorial and/or ground dwelling only
Sphenophalos nevadanus	habitat includes	terrestrial habitat
Austrosqualodon trirhizodonta	last appearance (million years ago)	25.2
Austrosqualodon trirhizodonta	first appearance (million years ago)	27.3
Austrosqualodon trirhizodonta	skeletal tissue composition	hydroxylapatite
Austrosqualodon trirhizodonta	habitat includes	marine habitat
Austrosqualodon trirhizodonta	trophic level	carnivore
Austrosqualodon trirhizodonta	first appearance	Chattian Age
Austrosqualodon trirhizodonta	extinction status	extinct
Austrosqualodon trirhizodonta	motility	actively mobile
Austrosqualodon trirhizodonta	reproduction	viviparous
Austrosqualodon trirhizodonta	habitat includes	freshwater habitat
Austrosqualodon trirhizodonta	geographic distribution includes	New Zealand
Rupicapra rupicapra	first appearance (million years ago)	2.588
Rupicapra rupicapra	litters per year (/year)	1
Rupicapra rupicapra	prenatal development duration (days)	122
Rupicapra rupicapra	weight (g)	2400
Rupicapra rupicapra	inter-birth interval (days)	365
Rupicapra rupicapra	total life span (years)	17.6
Rupicapra rupicapra	weaning age (days)	76
Rupicapra rupicapra	onset of fertility (days)	669
Rupicapra rupicapra	onset of fertility (days)	674
Rupicapra rupicapra	weight (g)	37500
Rupicapra rupicapra	weaning age (days)	76.04000000000001
Rupicapra rupicapra	temperature in geographic range (0.1°C)	7.003
Rupicapra rupicapra	onset of fertility (days)	642.64
Rupicapra rupicapra	precipitation in geographic range (millimeters per month)	60.73
Rupicapra rupicapra	potential evapotranspiration rate in geographic range (millimeters per month)	695.91
Rupicapra rupicapra	body mass (g)	2250
Rupicapra rupicapra	longitude (degrees)	26.19
Rupicapra rupicapra	total life span (months)	264
Rupicapra rupicapra	inter-birth interval (days)	365
Rupicapra rupicapra	human population density (individuals per square kilometer)	11
Rupicapra rupicapra	human population density (individuals per square kilometer)	105.31
Rupicapra rupicapra	human population density (individuals per square kilometer)	28
Rupicapra rupicapra	home range (km^2)	2.49
Rupicapra rupicapra	home range (km^2)	2.65
Rupicapra rupicapra	gestation period duration (days)	178.32
Rupicapra rupicapra	longitude (degrees)	5.29
Rupicapra rupicapra	latitude (degrees)	35.66
Rupicapra rupicapra	latitude (degrees)	43.5
Rupicapra rupicapra	longitude (degrees)	47.08
Rupicapra rupicapra	latitude (degrees)	51.33
Rupicapra rupicapra	geographic range (size of area) (km^2)	742756.9300000001
Rupicapra rupicapra	age at first birth (days)	1368.75
Rupicapra rupicapra	body mass (g)	33266.35
Rupicapra rupicapra	actual evapotranspiration rate in geographic range (millimeters per month)	530.64
Rupicapra rupicapra	habitat includes	massif
Rupicapra rupicapra	habitat includes	mountain
Rupicapra rupicapra	habitat includes	meadow
Rupicapra rupicapra	habitat includes	terrestrial
Rupicapra rupicapra	habitat includes	montane
Rupicapra rupicapra	habitat includes	temperate
Rupicapra rupicapra	habitat includes	forest
Rupicapra rupicapra	habitat includes	limestone
Rupicapra rupicapra	habitat includes	tundra
Rupicapra rupicapra	habitat includes	woodland area
Rupicapra rupicapra	trophic guild	grazer
Rupicapra rupicapra	reproduction	viviparous
Rupicapra rupicapra	last appearance	Holocene Epoch
Rupicapra rupicapra	skeletal tissue composition	hydroxylapatite
Rupicapra rupicapra	motility	actively mobile
Rupicapra rupicapra	ecomorphological guild	fossorial and/or ground dwelling only
Rupicapra rupicapra	trophic guild	browser
Rupicapra rupicapra	habitat includes	terrestrial habitat
Rupicapra rupicapra	extinction status	extant
Rupicapra rupicapra	first appearance	Pleistocene Epoch
