tsn	tsn_accepted
4825742	2436691
8384188	2436691
4829257	3240626
3240627	3240626
4829107	5219918
4829140	5219918
4829142	5219918
4829138	5219918
4829135	5219918
4829143	5219918
5429066	5219918
4829092	5219918
4829141	5219918
4832700	2433375
9440356	2433375
3239816	2433375
4832698	2433375
4832696	2433375
4832701	2433375
4832697	2433375
4832699	2433375
8067455	2433375
4832717	2433375
5428959	2433375
8986345	
4832808	4832805
4832806	4832805
9311665	4832805
4832803	6006373
4834186	6006373
9317132	4830560
4830562	4830560
4830561	4830560
4830556	4830560
4830563	4830560
4830568	4830560
4833587	4833586
4833442	8303668
9079034	
8758462	7194076
9147288	7194076
6163513	4263199
5712585	5220061
8631110	8445469
8731737	6163978
9084236	6163978
4265323	8022257
8809204	4266161
9119277	6164447
8854879	4266708
8665405	4832668
8459541	4832668
8460561	4832668
8535382	4832668
8534304	4832668
9116132	2435797
8565623	
8604815	
9365924	
8633012	
8318510	9583990
7420069	9583990
8733462	9583990
4970233	
8524319	5219293
9343942	2436938
8676471	4972402
8468891	4972402
9427824	
8585138	
4970179	
8577714	9535594
4826052	2440016
9502450	4973194
8736311	
8969011	
9292547	
9680094	
8460175	9583969
5936003	9583969
8614387	9583969
8624198	4974032
8028743	2438554
8471046	4971284
8602012	4971284
8679031	4971284
4832704	
8647259	8444014
8449829	
8654059	
8949676	
4832707	
7967607	9530430
7771329	9530430
9090646	9530430
9581562	4262964
5786583	4262964
8505617	9481500
8564777	9481500
8633892	9481500
9431667	9481500
9435922	9481500
7905841	2434333
8456668	2434333
8409299	2441249
8960191	2438454
8903793	2438454
7654753	2438454
8758781	2438454
8993430	2438454
9147653	2438454
7606483	2438454
8845921	2438454
9053962	2438454
8901673	2438454
9236795	9535594
2434328	2434333
2434329	2434333
4266885	9583990
8088503	9583990
9322369	4971284
5219922	4262964
2432292	4266161
9616782	9583969
8487991	9481500
9291804	9481500
2434336	2434333
9421591	4263937
4832666	4832668
9538672	9420545
4969220	8773647
9286731	8517684
4971478	9541976
9236337	8469664
9283168	4972908
4975153	9535594
4970595	8752240
8617884	9249923
9463316	9583969
8583625	9583969
9625126	4974919
8694897	4941090
9635334	4971284
9257446	4971284
8652220	8603884
8595093	4969238
9367820	4969238
9319756	4969983
9436330	9248847
4970172	9248847
9331204	9248847
8558812	8949676
4266879	9530430
8242404	9530430
4969656	8817816
4971763	9305996
8583477	9481500
8698870	9481500
9527293	9481500
8471326	8738397
9348991	4974032
9541152	4974032
9422780	4832668
8804943	7261505
4352224	6165012
8787723	7261456
8495105	9315006
8997961	5219086
7496212	6164720
5707117	9012051
6163519	7059259
9566281	4832620
4835527	7875486
4835526	7875486
9431583	7875486
4835525	7875486
9434121	2440941
2440962	7875486
4835524	7875486
4835608	2440930
3240432	7875486
4835592	2440941
9527379	7875486
9476778	4834777
8478243	4834780
5428929	3239532
4827072	4827071
8146881	4834212
4969439	3239450
5936047	3239450
5936043	3239450
4969442	3239450
9614668	3239484
8542755	3239450
4833546	2434316
4833545	2434316
4834370	2434316
4833547	2434316
4833548	2434316
4833549	2434316
9040098	
2441024	4262590
8584482	4972614
8932623	6163977
8719382	6163902
8562059	8508203
8636780	8508203
8763849	4266166
8935065	4266223
8767360	4266715
8937646	4266691
5787593	4266079
9423243	2435387
8497721	2436373
8654937	2436373
8625274	2436373
8573116	2436373
8145211	2436373
8524798	2436373
7261998	2436373
8545105	2436373
4941498	4940973
9261604	9509098
8909476	9509098
7783352	2438835
8538704	8909717
8202111	2439164
9390276	4970189
4266883	8570398
9266375	9019611
8386160	2434742
7483191	8021970
9576199	
8396563	2439001
8579340	4970460
2432320	5787724
5218502	4266079
9237415	2434742
9534899	2434742
9141632	9509098
7362901	9509098
4941582	9466015
4263302	7261505
9505900	9315006
9261578	8449720
4973565	8449720
4974111	9402368
4969257	9267950
8488304	5936369
5936073	9430866
4972214	9214515
4969982	9436911
9521034	8491104
4975158	9050834
8657120	9392375
5786531	9485879
4972223	8737129
9460652	8909717
4970742	8909717
4973048	9287565
8679788	9466274
4973521	9152166
4973189	9019611
8587788	9287211
8655106	9540976
9273838	8449319
9633893	4265291
8642619	9409943
4974815	8518712
8513057	9413875
9310978	
8917769	6163282
9084354	5707031
7009340	4832589
4826407	4826406
4831314	4831313
9568481	4825365
8651843	4834150
4835763	2441236
4835771	4835769
4835629	2440982
7448267	2441236
3240413	8397832
3240414	8397832
7646372	8397832
9432159	2441236
8583622	2441236
4835520	8397832
4835766	2441236
4835519	8397832
4835764	2441236
3240638	2439359
4827649	2436437
7599795	2436437
4827652	2436437
4827657	2436437
4827672	2436437
7411288	2436437
5428938	2436437
8156548	2436437
4827653	2436437
4827647	2436437
4827654	2436437
4827691	2436437
4827650	2436437
4827656	2436437
4827655	2436437
4827651	2436437
3239620	2436437
4833666	2433402
7915216	2433402
5429005	2433402
4833487	2434544
4833515	2434544
7945497	2434544
4833488	2434544
4833519	2434544
4833516	2434544
4833517	2434544
4833502	2434544
8641482	
4970298	
8940996	
8417864	5706739
8923289	5706739
8882218	5706739
9126931	5706739
8808642	7059351
8608922	7059351
8954182	7059351
8851781	7059351
4826483	
3240478	
2435980	6163326
9649495	5786120
4267263	5786120
9299096	
4970296	
8029936	4262959
9473528	4262959
8332207	5218878
9463863	5218878
8000803	5218878
7812710	5218878
7496075	5218878
5739459	5218878
7503253	5218878
8409848	5218878
9817494	
7863777	2432825
8830545	2438255
9406923	2437571
7446656	2438992
7773886	5707396
9447479	8798929
4834902	2441008
4831841	4266081
5218658	5218643
4970297	
9402515	8700105
9557263	8700105
8489041	8700105
8565941	8700105
8632688	8700105
8504750	2434615
8565730	2434615
7715514	2434615
4971323	
4265315	8038457
4835791	2441250
8515042	8688103
5786956	4265170
5786954	4265170
4266171	4831888
8040485	2438437
7724610	2438437
9026198	2438437
9085142	2438437
7968804	2438437
7534012	2438437
9176165	2438437
8291153	2438437
8587411	2438437
8928198	2438437
8877328	2438437
8730935	2438437
9530786	2438437
8963151	2438437
8783856	2438437
9020699	2438437
7465505	2438437
8015269	2438437
5219936	4262959
8444065	8700105
5218494	4266081
9572731	2434615
8528813	8798929
9259415	8798929
9593085	8830662
8605193	8830662
9283039	8830662
9607665	8830662
9296539	8830662
8297402	9345587
8669059	4975019
8937251	5218844
4973528	9548236
4973448	9285289
4832540	9252067
4973653	9413823
8593824	9548901
9327272	9518549
8531959	9518549
8456512	9142662
8538392	4941091
9234815	4974808
9529004	4972233
4969410	9170387
9293325	9170387
4969349	9315591
9628143	9315591
4973654	9608774
8504551	8700105
9286498	8700105
4971814	8934267
2438717	4265170
4975154	9306853
9401280	4973449
9236492	
9288741	
9388740	5528
5787486	5707071
5787479	5706987
8999395	5707050
9024562	6163097
8134692	6164469
8788257	4266603
8906083	5219091
9213697	5707372
9432173	
2441026	4262588
8576425	9573890
9612312	4832354
4834179	3239404
4835552	2440927
3240435	2440913
7757068	2440913
8304957	2440913
4835559	2440927
7542333	2440927
4835563	2440913
4835558	2440927
5429045	2440913
6759362	2440913
7871368	3240375
3240376	3240375
8677966	2441231
8470128	2441231
7689790	2441231
4835352	2441231
4826662	2437053
4826663	2437053
4826665	2437053
4826664	2437053
8461020	4825761
4825762	4825761
5429067	2439717
4829145	2439753
7404233	2439717
6782598	2439750
8192720	5429065
4828675	5429065
4827682	4827673
4827674	4827673
4832815	4832814
9601802	4832814
4832794	4832793
3239791	3239790
4830571	4830574
9489402	4830387
8619926	4830417
4833645	2433394
5429004	2433394
7585541	2433394
7009349	2433394
3240116	2433394
4833667	2433394
4833534	4833533
8705734	9059589
2440952	4262397
8588870	6163975
8784692	6163975
9180922	6163975
9025281	6163975
9021614	6163975
8788030	6163975
9364073	8512240
8885153	7261817
9082726	4266057
5219050	9127774
6163325	9087450
5786529	9333853
5786516	9333853
8847135	4266826
8618246	4942076
4971651	8766439
8605860	9579163
9381492	9579163
4974628	9411446
8701917	8490584
8845061	4262960
8229415	4262960
8381483	5218620
5816496	5219874
4971574	9387659
9706158	2433652
9458324	2433652
8588349	4969519
9475347	4969519
9293543	4969519
8464517	4969519
8609458	4969519
8444815	4971501
8700975	4971501
9632957	4971501
8631859	4971501
8503772	4971501
8648187	4971501
8400811	7261459
8433195	2439904
9435347	9332189
4970154	9332189
9523551	9332189
9555490	9332189
9335460	9526919
9627490	9526919
8466996	9526919
8461801	4971505
9541471	9537562
8698697	9537562
9417839	9537562
6066897	5219654
6066898	5219654
6066902	5219654
6066881	5219654
6066899	5219654
6066900	5219654
6066901	5219654
9043999	2433900
8660237	2433900
8727586	2433900
8540163	2433900
8189452	2439490
8834715	2439490
8924913	2439490
8727847	2439490
8971894	2439490
7795363	2439490
5786811	2439490
9185414	2439490
5786814	2439490
5786812	2439490
7869483	2439490
7370522	2439490
9125222	2439490
8792028	2439490
9112744	2439490
7822621	2439490
5786808	2439490
9022811	
7342631	2436372
4972090	9302294
8628544	9302294
8698677	8807078
9189066	
8867139	5219873
9187164	5219873
7450817	5219873
9015563	5219873
2440955	7261388
4970203	9125099
8573160	9474310
4971258	9474310
9447137	4974933
7261699	2432682
9411592	4969608
8587040	4940827
9381357	9574812
4971518	9574812
9480473	9290790
4972393	9290790
2440284	2440283
8672519	
4827679	
4827675	
7781716	
8738674	5219869
9222962	5219869
7843338	5219869
8825225	5219869
9172930	5219869
8971614	5219869
8162675	5219869
9124919	5219869
8167995	5219869
8834970	5219869
7350714	5219869
8947475	2438923
8858328	2438923
9196950	2438923
8525208	9331968
8544714	9331968
8655356	9331968
9337866	8527270
9340847	2433651
8429612	5218624
5219937	4262960
9469321	4830387
8472367	4830387
4969440	4830387
9280241	4830387
9320695	4974933
5787247	2433651
9577333	6164469
9567976	4971501
9309757	2433652
5218823	2433652
2441153	7261459
8903852	6163132
9577634	
9382918	
9501688	
9268627	
8925512	4409143
9209065	5218859
8812951	5218859
5787571	4266318
9195128	4266324
9116840	4266618
9152365	5219081
2440589	7059479
2440588	7059479
5722697	7059479
2440590	7059479
5722695	7059479
7742363	2435412
9212545	5706316
9601198	4834264
8653997	4834716
4835547	3240420
4835545	3240420
4835544	3240420
4835546	3240420
7980700	3240420
4835548	3240420
4835543	3240420
8578200	4834790
4827583	2436435
4827556	2436435
9554444	2436435
8454772	2436435
4826699	2436435
9599782	2436435
5428937	2436435
4827618	2436435
8406207	4827547
4827551	2436435
4827558	2436435
4827626	2436435
4834374	2436435
4827628	2436435
8390445	2436435
4827101	2436435
4900645	2436435
9289205	2436435
4827619	2436435
4827623	2436435
4832937	2436435
4827624	2436435
4827617	2436435
4827579	2436435
4576674	2436435
4827557	2436435
5428936	2436435
4827620	2436435
9405292	2436435
4827559	2436435
7440967	2436435
4834392	2436435
9361740	2436435
4827580	2436435
4827549	2436435
4826981	2436435
4827553	2436435
4827698	2436435
4827099	2436435
4827552	2436435
9427571	8369155
9531444	8369155
8685390	4830383
4833583	2433461
4833457	4833456
4833458	4833456
4833455	4833454
8540033	
4941196	
8586015	4263666
8462353	4263657
9118601	7261826
8891592	6163449
5786978	2438484
9544415	2437653
8492506	2437653
8619908	9419576
8539955	9419576
8671628	9419576
9539373	9419576
8529832	9419576
8658046	
4970145	
8734181	
2435179	2435172
8502125	2435172
5787237	2435172
8691052	9259145
4826869	2435393
9465310	4971499
9725974	
9454781	8938890
8508052	8938890
9430094	8938890
8592568	8938890
9107770	2438438
9130183	2438438
8976609	2438438
9070966	2438438
7712397	2438438
7713944	2438438
7785896	2438438
8353863	2438438
8898782	2438438
8941478	2438438
7523482	2438438
8302481	2438438
8885255	2438438
8743307	2438438
8029495	2438438
9130421	2438438
8743516	2438438
8920213	2438438
8976828	2438438
8723510	2438438
9167604	2438438
7489588	2438438
8830190	2438438
8829980	2438438
8796502	2438438
8864104	2438438
9071186	2438438
9152971	2438438
9190477	2438438
7476070	2438438
7979772	2438438
8317297	2438438
8998538	2438438
9604075	9557469
8880573	9557469
4970367	9557469
8681283	9557469
9495370	8788335
8636409	8954547
9601998	
9552273	
7544150	4267096
9162598	4267096
8376112	4267096
7958229	4267096
7864616	2440878
9484064	9559726
9017606	5219866
7992722	2432769
5786974	4265036
9012193	4265036
9167371	4265036
9190715	4265036
8776084	4265036
8796713	4265036
8885471	4265036
8503568	4969545
4969543	4969545
8500877	4969545
9132393	
8585421	4971901
4351416	8123917
8610135	8123917
4351421	8123917
7916855	8123917
4351413	8123917
2440351	8123917
4351429	8123917
2440353	8123917
5722641	8123917
4351411	8123917
9455096	8123917
5722637	8123917
4351420	8123917
4351423	8123917
4351415	8123917
4351430	8123917
5722636	8123917
4351419	8123917
8587682	8123917
5722638	8123917
4351433	8123917
5722644	8123917
5722639	8123917
2440352	8123917
5722642	8123917
4351422	8123917
8484046	8123917
8694187	8123917
8117574	4266078
8415300	5786762
9305595	8665157
4969422	8665157
4969141	9447836
9388382	8827337
4972220	8827337
8471776	9258040
9631166	4969619
9555320	8560563
9598920	8560563
4971497	9419576
4970388	9612462
9417437	9612462
4969544	9540522
8472285	8606932
8549549	9634473
4973750	9259145
9447225	9259145
9416631	4969550
4982014	4971732
9401549	8560489
9497905	8694855
4969394	8938890
9313121	8938890
9337405	8938890
9503942	8938890
9575315	8938890
9385074	8938890
8636611	8938890
9266454	8938890
2437955	2438438
4970370	9557469
9482923	9557469
4974727	8834959
8597077	4969363
4972094	9538550
8683100	9168119
9597516	9168119
9320325	4969402
9586285	9081128
8526784	9081128
9536950	8534087
8578531	9340950
2433292	4265380
4832743	9395172
4973392	9288693
4974930	8568155
8548058	9518707
9259961	4969979
5722640	8123917
8622190	4972029
4970369	9557469
5218473	4266078
9458154	8938890
9340675	8938890
9269744	8938890
8689027	8938890
9348379	4969545
5722643	8123917
2435413	2435412
4970368	9557469
4973432	8788335
8688815	4970174
2440338	2440332
6165029	2440332
4352105	2440332
4352108	2440332
4352102	2440332
2440335	2440332
2440337	2440332
4352109	2440332
8268298	2440332
4352106	2440332
2440333	2440332
9580200	2440332
4352107	2440332
4352103	2440332
8717814	4266344
5787540	4266379
9031859	7261750
6164722	6164721
9127659	7261734
9252866	7059203
9256446	7059203
5787827	7059203
9589454	7059203
9323372	7059203
9440625	7059203
9636424	7059203
9514450	7059203
9518316	7059203
9564629	7059203
9371553	7059203
9444377	7059203
9395413	7059203
8462468	4834151
9551834	4834151
4835534	4835628
3239534	2436685
4825730	2436923
4829112	2439797
8695864	8474690
3239794	3239793
9421286	4830384
8687113	3239451
9345905	4830384
2433468	2433469
4833572	2433469
4833577	2433469
4833571	2433469
4833648	3240118
7009350	3240118
4833649	3240118
4833574	2433469
9376092	2433469
4833590	2433469
9141569	
4833493	5219234
4833492	5219234
3239999	5219234
8638902	4833561
4833491	5219234
5936119	5219234
4833494	5219234
8753396	
7977971	2438885
8031306	2438885
8897692	2438885
8783756	5707353
9302749	2436208
9258177	
8642708	5936037
9173047	2438444
8880186	2438444
7194069	2438444
9017707	2438444
8240118	2438444
7773590	2438444
6163575	2438444
8781083	2438444
9606101	2438444
7417859	2438444
7819483	2438458
8838943	2438881
9062798	2438881
4409162	2438881
8846043	
4974895	
4974889	
8603181	5219236
4974699	
4969195	9037426
8618916	9037426
8703532	9037426
8579252	9037426
8491941	9037426
7466338	5219871
4267291	4827709
7261999	5219566
8317031	5219566
8826422	5219566
2440949	7261386
8515387	
8565474	4974577
7501827	2438901
8929762	2438901
8921321	4264965
9482973	8554194
8572134	4828300
8626286	4828300
9533938	
8895920	
8909537	
8901885	2435415
5787775	2435415
2435417	2435415
9321824	9512820
8914757	2435344
9548637	4973196
8633432	4973196
8563637	4969666
8566947	9147283
8555147	2437232
8478960	2437232
9630466	2437232
8644129	2437232
8441344	2437232
8514850	2437232
8688297	2437232
7362703	2437232
9114402	2438771
5786846	2438771
7803638	2438771
8586514	
4974752	
6142036	5219576
6142049	5219576
9164323	5219576
8646483	
9630834	9523674
7464359	9523674
8181130	9634740
7593080	9634740
4352263	2440332
9491106	4974577
9386202	4970174
9574123	4970174
8989928	4970174
8504043	9623708
8682311	4830384
8669551	9357619
8449623	9516105
9325306	8461577
9339358	9623492
8706293	4971956
9301348	9037426
9541500	9037426
9418931	9538702
4970152	9538702
9348191	9538702
9540332	9538702
9614046	9538702
9300935	4974577
9522611	4974558
4971567	9334760
9530396	4973196
4972103	9551935
9442065	4940824
9488154	8612770
8618722	4974776
2432956	7261734
4352104	2440332
4409159	2438885
2439200	2438901
8551838	2438901
5786446	9523674
9028803	9523674
4266875	9523674
6165028	2440332
8598864	4830384
8887724	9037426
2436375	5219566
2436473	9512820
8476856	5219234
4264884	2438901
2435416	2435415
4266877	9634740
7907603	9634740
8507870	4970175
8947673	7261880
9027068	4266403
8863621	7194140
8885744	6164890
9191036	7194140
5220037	7194017
8640692	9328110
8626692	4263613
8653518	6163579
8979742	6163579
8639551	4834154
4834160	4834154
4834155	4834154
8559464	4834154
4829741	4834154
4834156	4834154
5428958	2435301
8038551	2435301
2441234	7701332
8712043	7701332
4287948	2439364
4287950	2439364
4287949	2439364
4287947	2439364
8456049	4834189
4830122	3239971
3239850	3239971
4833542	2434348
3239989	2434348
4833543	2434348
7039046	
9047951	4266542
8828914	2439007
4828251	2439007
4828248	2439007
4828247	2439007
4828244	2439007
4828249	2439007
9072327	2439007
4828245	2439007
9075232	4266710
5786959	2438403
5786957	2438403
8649895	4972324
8597209	9464252
8600445	9464252
4970375	
8667918	
7887280	2436517
4267292	2436517
8318913	4264827
8042057	4264827
7463989	4264827
2438259	4264827
8951645	
8594833	9253691
8477534	9253691
8686692	9253691
8467077	
2436690	2436688
5786576	4262963
8499233	2438883
8201406	2438883
8053331	2438883
2438067	5786854
8090343	5786854
8529008	5786666
8465548	5786666
8672550	5786666
8608256	5786666
7475476	5786666
8589531	5786666
2436474	8493215
8500275	8493215
5816477	
9204654	5218826
8324369	5218826
4409156	2438483
8539051	4969245
9405848	5219297
4972251	
5816476	
7965362	2433709
7651374	2433709
4409334	2433709
8368723	2433709
7772025	2438257
9107159	2438257
8664160	
8456313	9314566
2436689	2436688
9306658	2436688
9408326	4970175
9481906	4970175
4973450	9477250
4969441	8825757
9254372	8825757
4974621	9328110
9322310	9328110
4945209	8614528
9417231	8568332
8503071	9564209
5936096	9564209
4971283	9565683
9636142	4972324
4972089	9464252
9247126	5936163
9523735	8979141
8604079	8979141
4969168	8877789
9284157	9594327
9603673	9292834
9627888	9335080
