taxon_id	taxon_name	tree_name
2299	Myotis leibii	mammalST_bestDates.dnd
2300	Myotis planiceps	mammalST_bestDates.dnd
2301	Myotis frater	mammalST_bestDates.dnd
2302	Myotis annectans	mammalST_bestDates.dnd
2303	Myotis australis	mammalST_bestDates.dnd
2304	Myotis hosonoi	mammalST_bestDates.dnd
2305	Myotis ikonnikovi	mammalST_bestDates.dnd
2306	Myotis muricola	mammalST_bestDates.dnd
2307	Myotis ozensis	mammalST_bestDates.dnd
2308	Myotis ridleyi	mammalST_bestDates.dnd
2309	Myotis rosseti	mammalST_bestDates.dnd
2310	Myotis yesoensis	mammalST_bestDates.dnd
2311	Myotis atacamensis	mammalST_bestDates.dnd
2312	Myotis dominicensis	mammalST_bestDates.dnd
2313	Myotis elegans	mammalST_bestDates.dnd
2314	Myotis findleyi	mammalST_bestDates.dnd
2315	Myotis keaysi	mammalST_bestDates.dnd
2316	Myotis martiniquensis	mammalST_bestDates.dnd
2317	Myotis nesopolus	mammalST_bestDates.dnd
2318	Myotis nigricans	mammalST_bestDates.dnd
2319	Myotis sodalis	mammalST_bestDates.dnd
2320	Scalopus aquaticus	mammalST_bestDates.dnd
2321	Sorex alpinus	mammalST_bestDates.dnd
2322	Sorex cinereus	mammalST_bestDates.dnd
2323	Sorex hoyi	mammalST_bestDates.dnd
2324	Sorex fumeus	mammalST_bestDates.dnd
2325	Sorex preblei	mammalST_bestDates.dnd
2326	Sorex longirostris	mammalST_bestDates.dnd
2327	Sorex ornatus	mammalST_bestDates.dnd
2328	Sorex nanus	mammalST_bestDates.dnd
2329	Sorex leucogaster	mammalST_bestDates.dnd
2330	Sorex ugyunak	mammalST_bestDates.dnd
2331	Sorex haydeni	mammalST_bestDates.dnd
2332	Sorex dispar	mammalST_bestDates.dnd
2333	Sorex tenellus	mammalST_bestDates.dnd
2334	Sorex bairdii	mammalST_bestDates.dnd
2335	Sorex portenkoi	mammalST_bestDates.dnd
2336	Sorex jacksoni	mammalST_bestDates.dnd
2337	Pseudochirops albertisii	mammalST_bestDates.dnd
2338	Pseudocheirus caroli	mammalST_bestDates.dnd
2339	Pseudocheirus herbertensis	mammalST_bestDates.dnd
2340	Phalanger pelengensis	mammalST_bestDates.dnd
2341	Strigocuscus celebensis	mammalST_bestDates.dnd
2342	Strigocuscus gymnotis	mammalST_bestDates.dnd
2343	Trichosurus arnhemensis	mammalST_bestDates.dnd
2344	Trichosurus vulpecula	mammalST_bestDates.dnd
2345	Dendrolagus lumholtzi	mammalST_bestDates.dnd
2346	Antechinus leo	mammalST_bestDates.dnd
2347	Dasyurus hallucatus	mammalST_bestDates.dnd
2348	Phascolosorex doriae	mammalST_bestDates.dnd
2349	Phascolosorex dorsalis	mammalST_bestDates.dnd
2350	Sminthopsis longicaudata	mammalST_bestDates.dnd
2351	Sminthopsis virginiae	mammalST_bestDates.dnd
2352	Jaculus jaculus	mammalST_bestDates.dnd
2353	Jaculus blanfordi	mammalST_bestDates.dnd
2354	Jaculus orientalis	mammalST_bestDates.dnd
2355	Jaculus turcmenicus	mammalST_bestDates.dnd
2356	Stylodipus andrewsi	mammalST_bestDates.dnd
2357	Stylodipus sungorus	mammalST_bestDates.dnd
2358	Stylodipus telum	mammalST_bestDates.dnd
2359	Zapus hudsonius	mammalST_bestDates.dnd
2360	Zapus princeps	mammalST_bestDates.dnd
2361	Zapus trinotatus	mammalST_bestDates.dnd
2362	Salpingotus crassicauda	mammalST_bestDates.dnd
2363	Salpingotus heptneri	mammalST_bestDates.dnd
2364	Salpingotus kozlovi	mammalST_bestDates.dnd
2365	Salpingotus michaelis	mammalST_bestDates.dnd
2366	Salpingotus pallidus	mammalST_bestDates.dnd
2367	Salpingotus thomasi	mammalST_bestDates.dnd
2368	Acomys cahirinus	mammalST_bestDates.dnd
2369	Acomys cilicicus	mammalST_bestDates.dnd
2370	Acomys cinerasceus	mammalST_bestDates.dnd
2371	Acomys ignitus	mammalST_bestDates.dnd
2372	Acomys kempi	mammalST_bestDates.dnd
2373	Acomys minous	mammalST_bestDates.dnd
2374	Acomys mullah	mammalST_bestDates.dnd
2375	Acomys nesiotes	mammalST_bestDates.dnd
2376	Acomys percivali	mammalST_bestDates.dnd
2377	Acomys russatus	mammalST_bestDates.dnd
2378	Acomys spinosissimus	mammalST_bestDates.dnd
2379	Acomys subspinosus	mammalST_bestDates.dnd
2380	Acomys wilsoni	mammalST_bestDates.dnd
2381	Leptomys elegans	mammalST_bestDates.dnd
2382	Leptomys ernstmayri	mammalST_bestDates.dnd
2383	Leptomys signatus	mammalST_bestDates.dnd
2384	Mayermys ellermani	mammalST_bestDates.dnd
2385	Neohydromys fuscus	mammalST_bestDates.dnd
2386	Paraleptomys rufilatus	mammalST_bestDates.dnd
2387	Paraleptomys wilhelmina	mammalST_bestDates.dnd
2388	Pseudohydromys murinus	mammalST_bestDates.dnd
2389	Pseudohydromys occidentalis	mammalST_bestDates.dnd
2390	Apodemus argenteus	mammalST_bestDates.dnd
2391	Apodemus draco	mammalST_bestDates.dnd
2392	Apodemus gurkha	mammalST_bestDates.dnd
2393	Apodemus latronum	mammalST_bestDates.dnd
2394	Apodemus peninsulae	mammalST_bestDates.dnd
2395	Apodemus semotus	mammalST_bestDates.dnd
2396	Apodemus speciosus	mammalST_bestDates.dnd
2397	Apodemus agrarius	mammalST_bestDates.dnd
2398	Apodemus chevrieri	mammalST_bestDates.dnd
2399	Apodemus alpicola	mammalST_bestDates.dnd
2400	Apodemus arianus	mammalST_bestDates.dnd
2401	Apodemus flavicollis	mammalST_bestDates.dnd
2402	Apodemus fulvipectus	mammalST_bestDates.dnd
2403	Apodemus hermonensis	mammalST_bestDates.dnd
2404	Apodemus hyrcanicus	mammalST_bestDates.dnd
2405	Apodemus ponticus	mammalST_bestDates.dnd
2406	Apodemus rusiges	mammalST_bestDates.dnd
2407	Apodemus sylvaticus	mammalST_bestDates.dnd
2408	Apodemus uralensis	mammalST_bestDates.dnd
2409	Apodemus wardi	mammalST_bestDates.dnd
2410	Rhynchomys isarogensis	mammalST_bestDates.dnd
2411	Rhynchomys soricoides	mammalST_bestDates.dnd
2412	Chiropodomys calamianensis	mammalST_bestDates.dnd
2413	Chiropodomys gliroides	mammalST_bestDates.dnd
2414	Chiropodomys karlkoopmani	mammalST_bestDates.dnd
2415	Chiropodomys major	mammalST_bestDates.dnd
2416	Chiropodomys muroides	mammalST_bestDates.dnd
2417	Chiropodomys pusillus	mammalST_bestDates.dnd
2418	Hapalomys delacouri	mammalST_bestDates.dnd
2419	Hapalomys longicaudatus	mammalST_bestDates.dnd
2420	Conilurus penicillatus	mammalST_bestDates.dnd
2421	Leporillus conditor	mammalST_bestDates.dnd
2422	Zyzomys argurus	mammalST_bestDates.dnd
2423	Zyzomys maini	mammalST_bestDates.dnd
2424	Zyzomys palatilis	mammalST_bestDates.dnd
2425	Zyzomys pedunculatus	mammalST_bestDates.dnd
2426	Zyzomys woodwardi	mammalST_bestDates.dnd
2427	Dephomys defua	mammalST_bestDates.dnd
2428	Dephomys eburnea	mammalST_bestDates.dnd
2429	Hybomys basilii	mammalST_bestDates.dnd
2430	Hybomys eisentrauti	mammalST_bestDates.dnd
2431	Hybomys lunaris	mammalST_bestDates.dnd
2432	Hybomys planifrons	mammalST_bestDates.dnd
2433	Hybomys trivirgatus	mammalST_bestDates.dnd
2434	Hybomys univittatus	mammalST_bestDates.dnd
2435	Hydromys chrysogaster	mammalST_bestDates.dnd
2436	Hydromys habbema	mammalST_bestDates.dnd
2437	Hydromys hussoni	mammalST_bestDates.dnd
2438	Hydromys neobrittanicus	mammalST_bestDates.dnd
2439	Hydromys shawmayeri	mammalST_bestDates.dnd
2440	Tateomys macrocercus	mammalST_bestDates.dnd
2441	Tateomys rhinogradoides	mammalST_bestDates.dnd
2442	Abrawayaomys ruschii	mammalST_bestDates.dnd
2443	Andinomys edax	mammalST_bestDates.dnd
2444	Blarinomys breviceps	mammalST_bestDates.dnd
2445	Chilomys instans	mammalST_bestDates.dnd
2446	Chinchillula sahamae	mammalST_bestDates.dnd
2447	Galenomys garleppi	mammalST_bestDates.dnd
2448	Geoxus valdivianus	mammalST_bestDates.dnd
2449	Irenomys tarsalis	mammalST_bestDates.dnd
2450	Lenoxus apicalis	mammalST_bestDates.dnd
2451	Neotomys ebriosus	mammalST_bestDates.dnd
2452	Notiomys edwardsii	mammalST_bestDates.dnd
2453	Phaenomys ferrugineus	mammalST_bestDates.dnd
2454	Podoxymys roraimae	mammalST_bestDates.dnd
2455	Punomys lemminus	mammalST_bestDates.dnd
2456	Reithrodon auritus	mammalST_bestDates.dnd
2457	Rhagomys rufescens	mammalST_bestDates.dnd
2458	Wiedomys pyrrhorhinos	mammalST_bestDates.dnd
2459	Nyctomys sumichrasti	mammalST_bestDates.dnd
2460	Otonyctomys hatti	mammalST_bestDates.dnd
2461	Ototylomys phyllotis	mammalST_bestDates.dnd
2462	Ochrotomys nuttalli	mammalST_bestDates.dnd
2463	Nelsonia goldmani	mammalST_bestDates.dnd
2464	Nelsonia neotomodon	mammalST_bestDates.dnd
2465	Hyperacrius fertilis	mammalST_bestDates.dnd
2466	Hyperacrius wynnei	mammalST_bestDates.dnd
2467	Lemmus amurensis	mammalST_bestDates.dnd
2468	Lemmus lemmus	mammalST_bestDates.dnd
2469	Lemmus sibiricus	mammalST_bestDates.dnd
2470	Microtus evoronensis	mammalST_bestDates.dnd
2471	Microtus maximowiczii	mammalST_bestDates.dnd
2472	Microtus mujanensis	mammalST_bestDates.dnd
2473	Microtus middendorffi	mammalST_bestDates.dnd
2474	Microtus mongolicus	mammalST_bestDates.dnd
2475	Microtus sachalinensis	mammalST_bestDates.dnd
2476	Microtus richardsoni	mammalST_bestDates.dnd
2477	Microtus xanthognathus	mammalST_bestDates.dnd
2478	Microtus arvalis	mammalST_bestDates.dnd
2479	Microtus kermanensis	mammalST_bestDates.dnd
2480	Microtus kirgisorum	mammalST_bestDates.dnd
2481	Microtus obscurus	mammalST_bestDates.dnd
2482	Microtus rossiaemeridionalis	mammalST_bestDates.dnd
2483	Microtus transcaspicus	mammalST_bestDates.dnd
2484	Microtus guentheri	mammalST_bestDates.dnd
2485	Microtus irani	mammalST_bestDates.dnd
2486	Microtus socialis	mammalST_bestDates.dnd
2487	Microtus canicaudus	mammalST_bestDates.dnd
2488	Microtus montanus	mammalST_bestDates.dnd
2489	Microtus breweri	mammalST_bestDates.dnd
2490	Microtus pennsylvanicus	mammalST_bestDates.dnd
2491	Microtus townsendii	mammalST_bestDates.dnd
2492	Microtus irene	mammalST_bestDates.dnd
2493	Microtus sikimensis	mammalST_bestDates.dnd
2494	Microtus duodecimcostatus	mammalST_bestDates.dnd
2495	Microtus lusitanicus	mammalST_bestDates.dnd
2496	Microtus thomasi	mammalST_bestDates.dnd
2497	Microtus felteni	mammalST_bestDates.dnd
2498	Microtus gerbei	mammalST_bestDates.dnd
2499	Microtus savii	mammalST_bestDates.dnd
2500	Microtus bavaricus	mammalST_bestDates.dnd
2501	Microtus daghestanicus	mammalST_bestDates.dnd
2502	Microtus nasarovi	mammalST_bestDates.dnd
2503	Microtus subterraneus	mammalST_bestDates.dnd
2504	Microtus tatricus	mammalST_bestDates.dnd
2505	Meriones hurrianae	mammalST_bestDates.dnd
2506	Meriones tamariscinus	mammalST_bestDates.dnd
2507	Eliurus majori	mammalST_bestDates.dnd
2508	Eliurus minor	mammalST_bestDates.dnd
2509	Eliurus myoxinus	mammalST_bestDates.dnd
2510	Eliurus penicillatus	mammalST_bestDates.dnd
2511	Eliurus tanala	mammalST_bestDates.dnd
2512	Eliurus webbi	mammalST_bestDates.dnd
2513	Brachyuromys betsileoensis	mammalST_bestDates.dnd
2514	Brachyuromys ramirohitra	mammalST_bestDates.dnd
2515	Chaetodipus arenarius	mammalST_bestDates.dnd
2516	Chaetodipus baileyi	mammalST_bestDates.dnd
2517	Chaetodipus hispidus	mammalST_bestDates.dnd
2518	Dipodomys compactus	mammalST_bestDates.dnd
2519	Dipodomys spectabilis	mammalST_bestDates.dnd
2520	Dipodomys nelsoni	mammalST_bestDates.dnd
2521	Thomomys bottae	mammalST_bestDates.dnd
2522	Thomomys townsendii	mammalST_bestDates.dnd
2523	Geomys personatus	mammalST_bestDates.dnd
2524	Geomys tropicalis	mammalST_bestDates.dnd
2525	Geomys bursarius	mammalST_bestDates.dnd
2526	Geomys arenarius	mammalST_bestDates.dnd
2527	Heteromys gaumeri	mammalST_bestDates.dnd
2528	Orthogeomys heterodus	mammalST_bestDates.dnd
2529	Orthogeomys hispidus	mammalST_bestDates.dnd
2530	Orthogeomys grandis	mammalST_bestDates.dnd
2531	Orthogeomys cherriei	mammalST_bestDates.dnd
2532	Orthogeomys underwoodi	mammalST_bestDates.dnd
2533	Orthogeomys dariensis	mammalST_bestDates.dnd
2534	Orthogeomys cavator	mammalST_bestDates.dnd
2535	Orthogeomys cuniculus	mammalST_bestDates.dnd
2536	Orthogeomys lanius	mammalST_bestDates.dnd
2537	Orthogeomys matagalpae	mammalST_bestDates.dnd
2538	Orthogeomys thaeleri	mammalST_bestDates.dnd
2539	Clyomys laticeps	mammalST_bestDates.dnd
2540	Clyomys bishopi	mammalST_bestDates.dnd
2541	Makalata armata	mammalST_bestDates.dnd
2542	Kannabateomys amblyonyx	mammalST_bestDates.dnd
2543	Mesomys hispidus	mammalST_bestDates.dnd
2544	Mesomys didelphoides	mammalST_bestDates.dnd
2545	Mesomys leniceps	mammalST_bestDates.dnd
2546	Mesomys obscurus	mammalST_bestDates.dnd
2547	Mesomys stimulax	mammalST_bestDates.dnd
2548	Mesocapromys auritus	mammalST_bestDates.dnd
2549	Mesocapromys angelcabrerai	mammalST_bestDates.dnd
2550	Mesocapromys nanus	mammalST_bestDates.dnd
2551	Mesocapromys sanfelipensis	mammalST_bestDates.dnd
2552	Cryptomys damarensis	mammalST_bestDates.dnd
2553	Cryptomys hottentotus	mammalST_bestDates.dnd
2554	Cryptomys mechowi	mammalST_bestDates.dnd
2555	Cryptomys bocagei	mammalST_bestDates.dnd
2556	Cryptomys foxi	mammalST_bestDates.dnd
2557	Cryptomys ochraceocinereus	mammalST_bestDates.dnd
2558	Cryptomys zechi	mammalST_bestDates.dnd
2559	Georychus capensis	mammalST_bestDates.dnd
2560	Tamias striatus	mammalST_bestDates.dnd
2561	Ratufa indica	mammalST_bestDates.dnd
2562	Callosciurus quinquestriatus	mammalST_bestDates.dnd
2563	Funambulus palmarum	mammalST_bestDates.dnd
2564	Funambulus sublineatus	mammalST_bestDates.dnd
2565	Funambulus layardi	mammalST_bestDates.dnd
2566	Tamiops macclellandi	mammalST_bestDates.dnd
2567	Tamiops maritimus	mammalST_bestDates.dnd
2568	Tamiops rodolphei	mammalST_bestDates.dnd
2569	Prosciurillus murinus	mammalST_bestDates.dnd
2570	Prosciurillus leucomus	mammalST_bestDates.dnd
2571	Prosciurillus abstrusus	mammalST_bestDates.dnd
2572	Prosciurillus weberi	mammalST_bestDates.dnd
2573	Lepus yarkandensis	mammalST_bestDates.dnd
2574	Lepus fagani	mammalST_bestDates.dnd
2575	Lepus nigricollis	mammalST_bestDates.dnd
2576	Lepus peguensis	mammalST_bestDates.dnd
2577	Cercocebus torquatus	mammalST_bestDates.dnd
2578	Lophocebus albigena	mammalST_bestDates.dnd
2579	Colobus angolensis	mammalST_bestDates.dnd
2580	Procolobus pennantii	mammalST_bestDates.dnd
2581	Procolobus rufomitratus	mammalST_bestDates.dnd
2582	Semnopithecus entellus	mammalST_bestDates.dnd
2583	Trachypithecus johnii	mammalST_bestDates.dnd
2584	Trachypithecus vetulus	mammalST_bestDates.dnd
2585	Pygathrix nemaeus	mammalST_bestDates.dnd
2586	Pan paniscus	mammalST_bestDates.dnd
2587	Pan troglodytes	mammalST_bestDates.dnd
2588	Hylobates klossii	mammalST_bestDates.dnd
2589	Lagothrix flavicauda	mammalST_bestDates.dnd
2590	Lagothrix lagotricha	mammalST_bestDates.dnd
2591	Cacajao calvus	mammalST_bestDates.dnd
2592	Cacajao melanocephalus	mammalST_bestDates.dnd
2593	Chiropotes albinasus	mammalST_bestDates.dnd
2594	Chiropotes satanas	mammalST_bestDates.dnd
2595	Pithecia albicans	mammalST_bestDates.dnd
2596	Pithecia irrorata	mammalST_bestDates.dnd
2597	Pithecia monachus	mammalST_bestDates.dnd
2598	Callicebus brunneus	mammalST_bestDates.dnd
2599	Callicebus hoffmannsi	mammalST_bestDates.dnd
2600	Callicebus cinerascens	mammalST_bestDates.dnd
2601	Callicebus moloch	mammalST_bestDates.dnd
2602	Callicebus dubius	mammalST_bestDates.dnd
2603	Callicebus torquatus	mammalST_bestDates.dnd
2604	Leontopithecus rosalia	mammalST_bestDates.dnd
2605	Saguinus bicolor	mammalST_bestDates.dnd
2606	Saguinus midas	mammalST_bestDates.dnd
2607	Saguinus fuscicollis	mammalST_bestDates.dnd
2608	Saguinus tripartitus	mammalST_bestDates.dnd
2609	Cebus albifrons	mammalST_bestDates.dnd
2610	Cebus capucinus	mammalST_bestDates.dnd
2611	Aepyceros melampus	mammalST_bestDates.dnd
2612	Madoqua guentheri	mammalST_bestDates.dnd
2613	Madoqua kirkii	mammalST_bestDates.dnd
2614	Madoqua piacentinii	mammalST_bestDates.dnd
2615	Madoqua saltiana	mammalST_bestDates.dnd
2616	Neotragus batesi	mammalST_bestDates.dnd
2617	Neotragus moschatus	mammalST_bestDates.dnd
2618	Neotragus pygmaeus	mammalST_bestDates.dnd
2619	Oreotragus oreotragus	mammalST_bestDates.dnd
2620	Ourebia ourebi	mammalST_bestDates.dnd
2621	Moschus moschiferus	mammalST_bestDates.dnd
2622	Platanista gangetica	mammalST_bestDates.dnd
2623	Platanista minor	mammalST_bestDates.dnd
2624	Kogia breviceps	mammalST_bestDates.dnd
2625	Kogia simus	mammalST_bestDates.dnd
2626	Balaena mysticetus	mammalST_bestDates.dnd
2627	Eschrichtius robustus	mammalST_bestDates.dnd
2628	Mellivora capensis	mammalST_bestDates.dnd
2629	Melogale everetti	mammalST_bestDates.dnd
2630	Melogale moschata	mammalST_bestDates.dnd
2631	Melogale orientalis	mammalST_bestDates.dnd
2632	Melogale personata	mammalST_bestDates.dnd
2633	Potos flavus	mammalST_bestDates.dnd
2634	Arctocephalus pusillus	mammalST_bestDates.dnd
2635	Zalophus californianus	mammalST_bestDates.dnd
2636	Cystophora cristata	mammalST_bestDates.dnd
2637	Monachus schauinslandi	mammalST_bestDates.dnd
2638	Monachus monachus	mammalST_bestDates.dnd
2639	Ursus arctos	mammalST_bestDates.dnd
2640	Ursus maritimus	mammalST_bestDates.dnd
2641	Canis lupus	mammalST_bestDates.dnd
2642	Canis rufus	mammalST_bestDates.dnd
2643	Canis adustus	mammalST_bestDates.dnd
2644	Canis aureus	mammalST_bestDates.dnd
2645	Vulpes cana	mammalST_bestDates.dnd
2646	Vulpes zerda	mammalST_bestDates.dnd
2647	Leptailurus serval	mammalST_bestDates.dnd
2648	Prionailurus rubiginosus	mammalST_bestDates.dnd
2649	Liberiictis kuhni	mammalST_bestDates.dnd
2650	Cynictis penicillata	mammalST_bestDates.dnd
2651	Paracynictis selousi	mammalST_bestDates.dnd
2652	Herpestes brachyurus	mammalST_bestDates.dnd
2653	Herpestes urva	mammalST_bestDates.dnd
2654	Viverricula indica	mammalST_bestDates.dnd
2655	Arctogalidia trivirgata	mammalST_bestDates.dnd
2656	Chrotogale owstoni	mammalST_bestDates.dnd
2657	Diplogale hosei	mammalST_bestDates.dnd
2658	Hemigalus derbyanus	mammalST_bestDates.dnd
2659	Epomophorus angolensis	mammalST_bestDates.dnd
2660	Epomophorus gambianus	mammalST_bestDates.dnd
2661	Epomophorus grandis	mammalST_bestDates.dnd
2662	Epomophorus labiatus	mammalST_bestDates.dnd
2663	Epomophorus minimus	mammalST_bestDates.dnd
2664	Melonycteris aurantius	mammalST_bestDates.dnd
2665	Melonycteris woodfordi	mammalST_bestDates.dnd
2666	Acerodon celebensis	mammalST_bestDates.dnd
2667	Acerodon humilis	mammalST_bestDates.dnd
2668	Acerodon jubatus	mammalST_bestDates.dnd
2669	Acerodon leucotis	mammalST_bestDates.dnd
2670	Acerodon mackloti	mammalST_bestDates.dnd
2671	Pteropus sanctacrucis	mammalST_bestDates.dnd
2672	Pteropus mearnsi	mammalST_bestDates.dnd
2673	Pteropus speciosus	mammalST_bestDates.dnd
2674	Pteropus neohibernicus	mammalST_bestDates.dnd
2675	Pteropus howensis	mammalST_bestDates.dnd
2676	Pteropus ornatus	mammalST_bestDates.dnd
2677	Pteropus pumilus	mammalST_bestDates.dnd
2678	Pteropus melanotus	mammalST_bestDates.dnd
2679	Pteropus hypomelanus	mammalST_bestDates.dnd
2680	Pteropus griseus	mammalST_bestDates.dnd
2681	Pteropus admiralitatum	mammalST_bestDates.dnd
2682	Pteropus alecto	mammalST_bestDates.dnd
2683	Pteropus faunulus	mammalST_bestDates.dnd
2684	Pteropus dasymallus	mammalST_bestDates.dnd
2685	Taphozous australis	mammalST_bestDates.dnd
2686	Taphozous georgianus	mammalST_bestDates.dnd
2687	Taphozous kapalgensis	mammalST_bestDates.dnd
2688	Taphozous melanopogon	mammalST_bestDates.dnd
2689	Taphozous philippinensis	mammalST_bestDates.dnd
2690	Diclidurus scutatus	mammalST_bestDates.dnd
2691	Peropteryx kappleri	mammalST_bestDates.dnd
2692	Peropteryx macrotis	mammalST_bestDates.dnd
2693	Rhinolophus imaizumii	mammalST_bestDates.dnd
2694	Coelops frithi	mammalST_bestDates.dnd
2695	Rhinonicteris aurantia	mammalST_bestDates.dnd
2696	Aselliscus tricuspidatus	mammalST_bestDates.dnd
2697	Pteronotus quadridens	mammalST_bestDates.dnd
2698	Pteronotus macleayii	mammalST_bestDates.dnd
2699	Macrophyllum macrophyllum	mammalST_bestDates.dnd
2700	Mormopterus kalinowskii	mammalST_bestDates.dnd
2701	Mormopterus minutus	mammalST_bestDates.dnd
2702	Mormopterus phrudus	mammalST_bestDates.dnd
2703	Mormopterus doriae	mammalST_bestDates.dnd
2704	Mormopterus jugularis	mammalST_bestDates.dnd
2705	Mormopterus acetabulosus	mammalST_bestDates.dnd
2706	Tadarida australis	mammalST_bestDates.dnd
2707	Tadarida aegyptiaca	mammalST_bestDates.dnd
2708	Rhogeessa genowaysi	mammalST_bestDates.dnd
2709	Rhogeessa minutilla	mammalST_bestDates.dnd
2710	Rhogeessa parvula	mammalST_bestDates.dnd
2711	Rhogeessa tumida	mammalST_bestDates.dnd
2712	Plecotus rafinesquii	mammalST_bestDates.dnd
2713	Scotophilus dinganii	mammalST_bestDates.dnd
2714	Scotophilus nux	mammalST_bestDates.dnd
2715	Scotophilus robustus	mammalST_bestDates.dnd
2716	Pipistrellus coromandra	mammalST_bestDates.dnd
2717	Pipistrellus mimus	mammalST_bestDates.dnd
2718	Pipistrellus tenuis	mammalST_bestDates.dnd
2719	Pipistrellus babu	mammalST_bestDates.dnd
2720	Pipistrellus endoi	mammalST_bestDates.dnd
2721	Pipistrellus javanicus	mammalST_bestDates.dnd
2722	Pipistrellus paterculus	mammalST_bestDates.dnd
2723	Pipistrellus peguensis	mammalST_bestDates.dnd
2724	Eptesicus diminutus	mammalST_bestDates.dnd
2725	Eptesicus innoxius	mammalST_bestDates.dnd
2726	Myotis auriculus	mammalST_bestDates.dnd
2727	Myotis evotis	mammalST_bestDates.dnd
2728	Myotis keenii	mammalST_bestDates.dnd
2729	Myotis milleri	mammalST_bestDates.dnd
2730	Myotis bombinus	mammalST_bestDates.dnd
2731	Myotis nattereri	mammalST_bestDates.dnd
2732	Myotis schaubi	mammalST_bestDates.dnd
2733	Myotis thysanodes	mammalST_bestDates.dnd
2734	Myotis brandti	mammalST_bestDates.dnd
2735	Myotis insularum	mammalST_bestDates.dnd
2736	Myotis mystacinus	mammalST_bestDates.dnd
2737	Mogera wogura	mammalST_bestDates.dnd
2738	Mogera tokudae	mammalST_bestDates.dnd
2739	Mogera robusta	mammalST_bestDates.dnd
2740	Mogera insularis	mammalST_bestDates.dnd
2741	Mogera etigo	mammalST_bestDates.dnd
2742	Mogera kobeae	mammalST_bestDates.dnd
2743	Mogera minor	mammalST_bestDates.dnd
2744	Euroscaptor grandis	mammalST_bestDates.dnd
2745	Euroscaptor mizura	mammalST_bestDates.dnd
2746	Euroscaptor parvidens	mammalST_bestDates.dnd
2747	Euroscaptor micrura	mammalST_bestDates.dnd
2748	Euroscaptor longirostris	mammalST_bestDates.dnd
2749	Euroscaptor klossi	mammalST_bestDates.dnd
2750	Scapanus latimanus	mammalST_bestDates.dnd
2751	Sorex palustris	mammalST_bestDates.dnd
2752	Sorex bendirii	mammalST_bestDates.dnd
2753	Sorex monticolus	mammalST_bestDates.dnd
2754	Sorex vagrans	mammalST_bestDates.dnd
2755	Sorex pacificus	mammalST_bestDates.dnd
2756	Pseudochirops archeri	mammalST_bestDates.dnd
2757	Pseudochirops cupreus	mammalST_bestDates.dnd
2758	Phalanger lullulae	mammalST_bestDates.dnd
2759	Dendrolagus inustus	mammalST_bestDates.dnd
2760	Lagorchestes conspicillatus	mammalST_bestDates.dnd
2761	Lagorchestes hirsutus	mammalST_bestDates.dnd
2762	Setonix brachyurus	mammalST_bestDates.dnd
2763	Thylogale billardierii	mammalST_bestDates.dnd
2764	Antechinus bellus	mammalST_bestDates.dnd
2765	Antechinus flavipes	mammalST_bestDates.dnd
2766	Dasyurus maculatus	mammalST_bestDates.dnd
2767	Sminthopsis butleri	mammalST_bestDates.dnd
2768	Sminthopsis douglasi	mammalST_bestDates.dnd
2769	Archboldomys luzonensis	mammalST_bestDates.dnd
2770	Celaenomys silaceus	mammalST_bestDates.dnd
2771	Mesembriomys gouldii	mammalST_bestDates.dnd
2772	Mesembriomys macrurus	mammalST_bestDates.dnd
2773	Melomys aerosus	mammalST_bestDates.dnd
2774	Melomys bougainville	mammalST_bestDates.dnd
2775	Melomys burtoni	mammalST_bestDates.dnd
2776	Melomys capensis	mammalST_bestDates.dnd
2777	Melomys cervinipes	mammalST_bestDates.dnd
2778	Melomys fellowsi	mammalST_bestDates.dnd
2779	Melomys fraterculus	mammalST_bestDates.dnd
2780	Melomys gracilis	mammalST_bestDates.dnd
2781	Melomys lanosus	mammalST_bestDates.dnd
2782	Melomys leucogaster	mammalST_bestDates.dnd
2783	Melomys levipes	mammalST_bestDates.dnd
2784	Melomys lorentzii	mammalST_bestDates.dnd
2785	Melomys mollis	mammalST_bestDates.dnd
2786	Melomys moncktoni	mammalST_bestDates.dnd
2787	Melomys obiensis	mammalST_bestDates.dnd
2788	Melomys platyops	mammalST_bestDates.dnd
2789	Melomys rattoides	mammalST_bestDates.dnd
2790	Melomys rubex	mammalST_bestDates.dnd
2791	Melomys rubicola	mammalST_bestDates.dnd
2792	Melomys rufescens	mammalST_bestDates.dnd
2793	Melomys spechti	mammalST_bestDates.dnd
2794	Uromys anak	mammalST_bestDates.dnd
2795	Uromys caudimaculatus	mammalST_bestDates.dnd
2796	Uromys hadrourus	mammalST_bestDates.dnd
2797	Uromys neobritanicus	mammalST_bestDates.dnd
2798	Uromys rex	mammalST_bestDates.dnd
2799	Scapteromys tumidus	mammalST_bestDates.dnd
2800	Bolomys amoenus	mammalST_bestDates.dnd
2801	Bolomys lactens	mammalST_bestDates.dnd
2802	Bolomys lasiurus	mammalST_bestDates.dnd
2803	Bolomys obscurus	mammalST_bestDates.dnd
2804	Bolomys punctulatus	mammalST_bestDates.dnd
2805	Bolomys temchuki	mammalST_bestDates.dnd
2806	Calomys boliviae	mammalST_bestDates.dnd
2807	Calomys callidus	mammalST_bestDates.dnd
2808	Calomys callosus	mammalST_bestDates.dnd
2809	Calomys hummelincki	mammalST_bestDates.dnd
