pantheria_tax_id	pantheria_tax_label
3204	Oecomys cleberi
3205	Onychomys leucogaster
3206	Onychomys torridus
3207	Orcaella brevirostris
3208	Orcinus orca
3209	Oreamnos americanus
3210	Oreonax flavicauda
3211	Oreotragus oreotragus
3212	Ornithorhynchus anatinus
3213	Orthogeomys cavator
3214	Orthogeomys cherriei
3215	Orthogeomys cuniculus
3216	Orthogeomys dariensis
3217	Orthogeomys grandis
3218	Orthogeomys heterodus
3219	Orthogeomys hispidus
3220	Orthogeomys lanius
3221	Orthogeomys matagalpae
3222	Orthogeomys thaeleri
3223	Orthogeomys underwoodi
3224	Orycteropus afer
3225	Oryctolagus cuniculus
3226	Oryx beisa
3227	Oryx dammah
3228	Oryx gazella
3229	Oryx leucoryx
3230	Oryzomys albigularis
3231	Oryzomys alfaroi
3232	Oryzomys angouya
3233	Oryzomys auriventer
3234	Oryzomys balneator
3235	Oryzomys bolivaris
3236	Oryzomys caracolus
3237	Oryzomys chapmani
3238	Oryzomys couesi
3239	Oryzomys seuanezi
3240	Oryzomys subflavus
3241	Oryzomys talamancae
3242	Oryzomys tatei
3243	Oryzomys xanthaeolus
3244	Oryzomys yunganus
3245	Oryzorictes hova
3246	Oryzorictes tetradactylus
3247	Osgoodomys banderanus
3248	Otaria flavescens
3249	Otocyon megalotis
3250	Otolemur crassicaudatus
3251	Otolemur garnettii
3252	Otolemur monteiri
3253	Otomops formosus
3254	Otomops johnstonei
3255	Otomops madagascariensis
3256	Otomops martiensseni
3257	Otomops papuensis
3258	Otomops secundus
3259	Otomops wroughtoni
3260	Otomys anchietae
3261	Otomys angoniensis
3262	Otomys barbouri
3263	Otomys burtoni
3264	Otomys cuanzensis
3265	Otomys dartmouthi
3266	Otomys denti
3267	Otomys dollmani
3268	Otomys irroratus
3269	Otomys jacksoni
3270	Otomys lacustris
3271	Otomys laminatus
3272	Otomys maximus
3273	Otomys occidentalis
3274	Otomys orestes
3275	Otomys saundersiae
3276	Otomys tropicalis
3277	Otomys typus
3278	Otomys uzungwensis
3279	Otonycteris hemprichii
3280	Otonyctomys hatti
3281	Otopteropus cartilagonodus
3282	Ototylomys phyllotis
3283	Ourebia ourebi
3284	Ovibos moschatus
3285	Ovis ammon
3286	Ovis aries
3287	Ovis canadensis
3288	Ovis dalli
3289	Ovis nivicola
3290	Oxymycterus akodontius
3291	Oxymycterus amazonicus
3292	Oxymycterus angularis
3293	Oxymycterus caparoae
3294	Oxymycterus dasytrichus
3295	Oxymycterus delator
3296	Oxymycterus hiska
3297	Oxymycterus hispidus
3298	Oxymycterus hucucha
3299	Oxymycterus inca
3300	Oxymycterus josei
3301	Oxymycterus nasutus
3302	Oxymycterus paramensis
3303	Oxymycterus quaestor
3304	Oxymycterus roberti
3305	Oxymycterus rufus
3306	Ozotoceros bezoarticus
3307	Pachyuromys duprasi
3308	Pagophilus groenlandicus
3309	Paguma larvata
3310	Palawanomys furvus
3311	Pan paniscus
3312	Pan troglodytes
3313	Panthera leo
3314	Panthera onca
3315	Panthera pardus
3316	Panthera tigris
3317	Phocoena dioptrica
3318	Phocoena phocoena
3319	Phocoena sinus
3320	Phocoena spinipinnis
3321	Phocoenoides dalli
3322	Phodopus campbelli
3323	Phodopus roborovskii
3324	Phodopus sungorus
3325	Phoniscus aerosa
3326	Phoniscus atrox
3327	Phoniscus jagorii
3328	Phoniscus papuensis
3329	Phylloderma stenops
3330	Phyllomys blainvillii
3331	Phyllomys brasiliensis
3332	Phyllomys dasythrix
3333	Pantholops hodgsonii
3334	Papagomys armandvillei
3335	Papagomys theodorverhoeveni
3336	Papio anubis
3337	Papio cynocephalus
3338	Papio hamadryas
3339	Papio papio
3340	Papio ursinus
3341	Pappogeomys alcorni
3342	Pappogeomys bulleri
3343	Paracoelops megalotis
3344	Paracrocidura graueri
3345	Paracrocidura maxima
3346	Paracrocidura schoutedeni
3347	Paracynictis selousi
3348	Paradipus ctenodactylus
3349	Paradoxurus hermaphroditus
3350	Paradoxurus jerdoni
3351	Paradoxurus zeylonensis
3352	Paraechinus aethiopicus
3353	Paraechinus hypomelas
3354	Paraechinus micropus
3355	Paraechinus nudiventris
3356	Parahydromys asper
3357	Paraleptomys rufilatus
3358	Paraleptomys wilhelmina
3359	Paralomys gerbillus
3360	Paramelomys gressitti
3361	Paramelomys levipes
3362	Paramelomys lorentzii
3363	Paramelomys mollis
3364	Paramelomys moncktoni
3365	Paramelomys naso
3366	Paramelomys platyops
3367	Paramelomys rubex
3368	Paramelomys steini
3369	Paramurexia rothschildi
3370	Parantechinus apicalis
3371	Paranyctimene raptor
3372	Paranyctimene tenax
3373	Parascalops breweri
3374	Parascaptor leucura
3375	Paraxerus alexandri
3376	Paraxerus boehmi
3377	Paraxerus cepapi
3378	Paraxerus cooperi
3379	Paraxerus flavovittis
3380	Paraxerus lucifer
3381	Paraxerus ochraceus
3382	Paraxerus palliatus
3383	Paraxerus poensis
3384	Paraxerus vexillarius
3385	Paraxerus vincenti
3386	Pardofelis marmorata
3387	Parotomys brantsii
3388	Parotomys littledalei
3389	Paruromys dominator
3390	Paulamys naso
3391	Pearsonomys annectens
3392	Pecari tajacu
3393	Pectinator spekei
3394	Pedetes capensis
3395	Pedetes surdaster
3396	Penthetor lucasi
3397	Peponocephala electra
3398	Perameles bougainville
3399	Perameles eremiana
3400	Perameles gunnii
3401	Perameles nasuta
3402	Perodicticus potto
3403	Perognathus alticolus
3404	Perognathus amplus
3405	Perognathus fasciatus
3406	Perognathus flavescens
3407	Perognathus flavus
3408	Perognathus inornatus
3409	Perognathus longimembris
3410	Perognathus merriami
3411	Perognathus parvus
3412	Peromyscus attwateri
3413	Peromyscus aztecus
3414	Peromyscus beatae
3415	Peromyscus boylii
3416	Peromyscus bullatus
3417	Peromyscus californicus
3418	Peromyscus caniceps
3419	Peromyscus crinitus
3420	Peromyscus dickeyi
3421	Peromyscus difficilis
3422	Peromyscus eremicus
3423	Peromyscus eva
3424	Peromyscus fraterculus
3425	Peromyscus furvus
3426	Peromyscus gossypinus
3427	Peromyscus grandis
3428	Peromyscus gratus
3429	Peromyscus guardia
3430	Peromyscus guatemalensis
3431	Peromyscus gymnotis
3432	Peromyscus hooperi
3433	Peromyscus hylocetes
3434	Peromyscus interparietalis
3435	Peromyscus keeni
3436	Peromyscus leucopus
3437	Peromyscus levipes
3438	Pteronotus parnellii
3439	Pteronotus personatus
3440	Pteronotus pristinus
3441	Pteronotus quadridens
3442	Pteronura brasiliensis
3443	Pteropus admiralitatum
3444	Pteropus aldabrensis
3445	Pteropus alecto
3446	Pteropus anetianus
3447	Pteropus aruensis
3448	Pteropus banakrisi
3449	Pteropus brunneus
3450	Pteropus caniceps
3451	Pteropus capistratus
3452	Peromyscus madrensis
3453	Peromyscus maniculatus
3454	Peromyscus mayensis
3455	Peromyscus megalops
3456	Peromyscus mekisturus
3457	Peromyscus melanocarpus
3458	Peromyscus melanophrys
3459	Peromyscus melanotis
3460	Peromyscus melanurus
3461	Peromyscus merriami
3462	Peromyscus mexicanus
3463	Peromyscus nasutus
3464	Peromyscus ochraventer
3465	Peromyscus pectoralis
3466	Peromyscus pembertoni
3467	Peromyscus perfulvus
3468	Peromyscus polionotus
3469	Peromyscus polius
3470	Peromyscus pseudocrinitus
3471	Peromyscus sagax
3472	Peromyscus sejugis
3473	Peromyscus simulus
3474	Peromyscus slevini
3475	Peromyscus spicilegus
3476	Peromyscus stephani
3477	Peromyscus stirtoni
3478	Peromyscus truei
3479	Peromyscus winkelmanni
3480	Peromyscus yucatanicus
3481	Peromyscus zarhynchus
3482	Peropteryx kappleri
3483	Peropteryx leucoptera
3484	Peropteryx macrotis
3485	Peropteryx trinitatis
3486	Peroryctes broadbenti
3487	Peroryctes raffrayana
3488	Petaurillus emiliae
3489	Petaurillus hosei
3490	Petaurillus kinlochii
3491	Petaurista alborufus
3492	Petaurista elegans
3493	Petaurista leucogenys
3494	Petaurista magnificus
3495	Petaurista nobilis
3496	Petaurista petaurista
3497	Petaurista philippensis
3498	Petaurista xanthotis
3499	Petauroides volans
3500	Petaurus abidi
3501	Petaurus australis
3502	Petaurus biacensis
3503	Petaurus breviceps
3504	Petaurus gracilis
3505	Petaurus norfolcensis
3506	Petinomys crinitus
3507	Petinomys fuscocapillus
3508	Petinomys genibarbis
3509	Petinomys hageni
3510	Petinomys lugens
3511	Petinomys mindanensis
3512	Petinomys sagitta
3513	Petinomys setosus
3514	Petinomys vordermanni
3515	Petrodromus tetradactylus
3516	Petrogale assimilis
3517	Petrogale brachyotis
3518	Petrogale burbidgei
3519	Petrogale coenensis
3520	Petrogale concinna
3521	Petrogale godmani
3522	Petrogale herberti
3523	Petrogale inornata
3524	Petrogale lateralis
3525	Petrogale mareeba
3526	Petrogale penicillata
3527	Petrogale persephone
3528	Petrogale purpureicollis
3529	Petrogale rothschildi
3530	Petrogale sharmani
3531	Petrogale xanthopus
3532	Petromus typicus
3533	Petromyscus barbouri
3534	Petromyscus collinus
3535	Petromyscus monticularis
3536	Petromyscus shortridgei
3537	Petropseudes dahli
3538	Phacochoerus aethiopicus
3539	Phacochoerus africanus
3540	Phaenomys ferrugineus
3541	Phaiomys leucurus
3542	Phalanger alexandrae
3543	Phalanger carmelitae
3544	Phalanger gymnotis
3545	Phalanger intercastellanus
3546	Phalanger lullulae
3547	Phalanger matabiru
3548	Phalanger matanim
3549	Phalanger mimicus
3550	Phalanger orientalis
3551	Phalanger ornatus
3552	Phalanger rothschildi
3553	Phalanger sericeus
3554	Phalanger vestitus
3555	Phaner electromontis
3556	Phaner furcifer
3557	Phaner pallescens
3558	Phaner parienti
3559	Pharotis imogene
3560	Phascogale calura
3561	Phascogale tapoatafa
3562	Phascolarctos cinereus
3563	Phascolosorex doriae
3564	Phascolosorex dorsalis
3565	Phascomurexia naso
3566	Phenacomys intermedius
3567	Phenacomys ungava
3568	Philander andersoni
3569	Philander frenatus
3570	Philander mcilhennyi
3571	Philander opossum
3572	Philantomba maxwellii
3573	Philantomba monticola
3574	Philetor brachypterus
3575	Phloeomys cumingi
3576	Phloeomys pallidus
3577	Phoca largha
3578	Phoca vitulina
3579	Phocarctos hookeri
3580	Phyllomys kerri
3581	Phyllomys lamarum
3582	Phyllomys lundi
3583	Phyllomys mantiqueirensis
3584	Phyllomys medius
3585	Phyllomys nigrispinus
3586	Phyllomys pattoni
3587	Phyllomys thomasi
3588	Phyllomys unicolor
3589	Phyllonycteris aphylla
3590	Phyllonycteris major
3591	Phyllonycteris poeyi
3592	Phyllops falcatus
3593	Phyllostomus discolor
3594	Phyllostomus elongatus
3595	Phyllostomus hastatus
3596	Procyon pygmaeus
3597	Proechimys brevicauda
3598	Proechimys canicollis
3599	Proechimys chrysaeolus
3600	Proechimys cuvieri
3601	Proechimys decumanus
3602	Proechimys echinothrix
3603	Proechimys gardneri
3604	Proechimys goeldii
3605	Proechimys guairae
3606	Proechimys guyannensis
3607	Proechimys hoplomyoides
3608	Proechimys kulinae
3609	Proechimys longicaudatus
3610	Proechimys magdalenae
3611	Proechimys mincae
3612	Proechimys oconnelli
3613	Proechimys pattoni
3614	Proechimys poliopus
3615	Proechimys quadruplicatus
3616	Proechimys roberti
3617	Proechimys semispinosus
3618	Proechimys simonsi
3619	Proechimys steerei
3620	Proechimys trinitatus
3621	Proechimys urichi
3622	Proedromys bedfordi
3623	Profelis aurata
3624	Prolagus sardus
3625	Prolemur simus
3626	Prometheomys schaposchnikowi
3627	Promops centralis
3628	Promops nasutus
3629	Pronolagus crassicaudatus
3630	Pronolagus randensis
3631	Pronolagus rupestris
3632	Propithecus coquereli
3633	Propithecus deckenii
3634	Propithecus diadema
3635	Propithecus edwardsi
3636	Propithecus perrieri
3637	Propithecus tattersalli
3638	Propithecus verreauxi
3639	Prosciurillus abstrusus
3640	Prosciurillus leucomus
3641	Prosciurillus murinus
3642	Prosciurillus rosenbergii
3643	Prosciurillus weberi
3644	Phyllostomus latifolius
3645	Phyllotis amicus
3646	Phyllotis andium
3647	Phyllotis bonariensis
3648	Phyllotis caprinus
3649	Ptenochirus jagori
3650	Ptenochirus minor
3651	Pteralopex acrodonta
3652	Pteralopex anceps
3653	Pteralopex atrata
3654	Pteralopex pulchra
3655	Pteralopex taki
3656	Pteromys momonga
3657	Pteromys volans
3658	Pteromyscus pulverulentus
3659	Pteronotus davyi
3660	Pteronotus gymnonotus
3661	Pteronotus macleayii
3662	Pteropus chrysoproctus
3663	Pteropus cognatus
3664	Pteropus conspicillatus
3665	Pteropus dasymallus
3666	Pteropus faunulus
3667	Pteropus fundatus
3668	Pteropus giganteus
3669	Pteropus gilliardorum
3670	Pteropus griseus
3671	Rhogeessa io
3672	Rhogeessa minutilla
3673	Rhogeessa mira
3674	Rhogeessa parvula
3675	Rhogeessa tumida
3676	Rhombomys opimus
3677	Rhynchocyon chrysopygus
3678	Rhynchocyon cirnei
3679	Rhynchocyon petersi
3680	Rhynchogale melleri
3681	Rhyncholestes raphanurus
3682	Rhynchomeles prattorum
3683	Rhynchomys isarogensis
3684	Rhynchomys soricoides
3685	Rhynchonycteris naso
3686	Romerolagus diazi
3687	Rousettus aegyptiacus
3688	Rousettus amplexicaudatus
3689	Sorex minutus
3690	Sorex mirabilis
3691	Sorex monticolus
3692	Sorex nanus
3693	Sorex neomexicanus
3694	Sorex oreopolus
3695	Sorex orizabae
3696	Sorex ornatus
3697	Sorex pacificus
3698	Phyllotis darwini
3699	Phyllotis definitus
3700	Phyllotis haggardi
3701	Phyllotis limatus
3702	Phyllotis magister
3703	Phyllotis osgoodi
3704	Phyllotis osilae
3705	Phyllotis wolffsohni
3706	Phyllotis xanthopygus
3707	Physeter catodon
3708	Piliocolobus badius
3709	Piliocolobus foai
3710	Piliocolobus gordonorum
3711	Pseudopotto martini
3712	Pseudorca crassidens
3713	Pseudoryx nghetinhensis
3714	Pseudoryzomys simplex
3715	Pteropus howensis
3716	Pteropus hypomelanus
3717	Pteropus insularis
3718	Piliocolobus kirkii
3719	Piliocolobus pennantii
3720	Piliocolobus preussi
3721	Piliocolobus rufomitratus
3722	Piliocolobus tephrosceles
3723	Piliocolobus tholloni
3724	Pipanacoctomys aureus
3725	Pipistrellus abramus
3726	Pipistrellus adamsi
3727	Pipistrellus aero
3728	Pipistrellus angulatus
3729	Pipistrellus ceylonicus
3730	Pipistrellus collinus
3731	Pipistrellus coromandra
3732	Pipistrellus deserti
3733	Pipistrellus endoi
3734	Pipistrellus hesperidus
3735	Pipistrellus hesperus
3736	Pipistrellus inexspectatus
3737	Pipistrellus javanicus
3738	Pipistrellus kuhlii
3739	Pipistrellus maderensis
3740	Pipistrellus minahassae
3741	Pipistrellus nanulus
3742	Pipistrellus nathusii
3743	Pipistrellus papuanus
3744	Pipistrellus paterculus
3745	Pipistrellus permixtus
3746	Pipistrellus pipistrellus
3747	Pipistrellus pygmaeus
3748	Pipistrellus rueppellii
3749	Pipistrellus rusticus
3750	Pipistrellus stenopterus
3751	Pipistrellus sturdeei
3752	Pipistrellus subflavus
3753	Pipistrellus tenuis
3754	Pipistrellus wattsi
3755	Pipistrellus westralis
3756	Pithecheir melanurus
3757	Pithecheir parvus
3758	Pithecheirops otion
3759	Pithecia aequatorialis
3760	Pithecia albicans
3761	Pithecia irrorata
3762	Pithecia monachus
3763	Pithecia pithecia
3764	Plagiodontia aedium
3765	Plagiodontia araeum
3766	Plagiodontia ipnaeum
3767	Planigale gilesi
3768	Planigale ingrami
3769	Planigale maculata
3770	Planigale novaeguineae
3771	Planigale tenuirostris
3772	Platacanthomys lasiurus
3773	Platalina genovensium
3774	Platanista gangetica
3775	Platanista minor
3776	Platymops setiger
3777	Platyrrhinus aurarius
3778	Platyrrhinus brachycephalus
3779	Platyrrhinus chocoensis
3780	Platyrrhinus dorsalis
3781	Platyrrhinus helleri
3782	Platyrrhinus infuscus
3783	Platyrrhinus lineatus
3784	Platyrrhinus recifinus
3785	Platyrrhinus umbratus
3786	Platyrrhinus vittatus
3787	Plecotus alpinus
3788	Plecotus auritus
3789	Plecotus austriacus
3790	Plecotus balensis
3791	Plecotus kolombatovici
3792	Plecotus sardus
3793	Plecotus taivanus
3794	Plecotus teneriffae
3795	Plerotes anchietae
3796	Podogymnura aureospinula
3797	Podogymnura truei
3798	Podomys floridanus
3799	Podoxymys roraimae
3800	Poecilogale albinucha
3801	Poelagus marjorita
3802	Pogonomelomys bruijni
3803	Pogonomelomys mayeri
3804	Pogonomys championi
3805	Pogonomys fergussoniensis
3806	Pogonomys loriae
3807	Pogonomys macrourus
3808	Pogonomys sylvestris
3809	Poiana leightoni
3810	Poiana richardsonii
3811	Pongo abelii
3812	Pongo pygmaeus
3813	Pontoporia blainvillei
3814	Potamochoerus larvatus
3815	Potamochoerus porcus
3816	Potamogale velox
3817	Potorous gilbertii
3818	Potorous longipes
3819	Potorous platyops
3820	Potorous tridactylus
3821	Potos flavus
3822	Praomys daltoni
3823	Praomys degraaffi
3824	Praomys delectorum
3825	Praomys derooi
3826	Praomys hartwigi
3827	Praomys jacksoni
3828	Praomys lukolelae
3829	Praomys minor
3830	Praomys misonnei
3831	Praomys morio
3832	Praomys mutoni
3833	Praomys obscurus
3834	Praomys petteri
3835	Praomys rostratus
3836	Praomys tullbergi
3837	Praomys verschureni
3838	Presbytis chrysomelas
3839	Presbytis comata
3840	Presbytis femoralis
3841	Presbytis frontata
3842	Presbytis hosei
3843	Presbytis melalophos
3844	Presbytis natunae
3845	Presbytis potenziani
3846	Presbytis rubicunda
3847	Presbytis siamensis
3848	Presbytis thomasi
3849	Priodontes maximus
3850	Prionailurus bengalensis
3851	Prionailurus iriomotensis
3852	Prionailurus planiceps
3853	Prionailurus rubiginosus
3854	Prionailurus viverrinus
3855	Prionodon linsang
3856	Prionodon pardicolor
3857	Prionomys batesi
3858	Procapra gutturosa
3859	Procapra picticaudata
3860	Procapra przewalskii
3861	Procavia capensis
3862	Procolobus verus
3863	Procyon cancrivorus
3864	Procyon lotor
3865	Proteles cristata
3866	Protochromys fellowsi
3867	Protoxerus aubinnii
3868	Protoxerus stangeri
3869	Przewalskium albirostris
3870	Psammomys obesus
3871	Psammomys vexillaris
3872	Pseudantechinus bilarni
3873	Pseudantechinus macdonnellensis
3874	Pseudantechinus mimulus
3875	Pseudantechinus ningbing
3876	Pseudantechinus roryi
3877	Pseudantechinus woolleyae
3878	Pseudocheirus peregrinus
3879	Pseudochirops albertisii
3880	Pseudochirops archeri
3881	Pseudochirops corinnae
3882	Pseudochirops coronatus
3883	Pseudochirops cupreus
3884	Pseudochirulus canescens
3885	Pseudochirulus caroli
3886	Pseudochirulus cinereus
3887	Pseudochirulus forbesi
3888	Pseudochirulus herbertensis
3889	Pseudochirulus larvatus
3890	Pseudochirulus mayeri
3891	Pseudochirulus schlegeli
3892	Pseudohydromys ellermani
3893	Pseudohydromys fuscus
3894	Pseudohydromys murinus
3895	Pseudohydromys occidentalis
3896	Pseudois nayaur
3897	Pseudois schaeferi
3898	Pseudomys albocinereus
3899	Pseudomys apodemoides
3900	Pseudomys australis
3901	Pseudomys bolami
3902	Pseudomys calabyi
3903	Pseudomys chapmani
3904	Pseudomys delicatulus
3905	Pseudomys desertor
3906	Pseudomys fieldi
3907	Pseudomys fumeus
3908	Pseudomys glaucus
3909	Pseudomys gouldii
3910	Pseudomys gracilicaudatus
3911	Pseudomys hermannsburgensis
3912	Pseudomys higginsi
3913	Pseudomys johnsoni
3914	Pseudomys laborifex
3915	Pseudomys nanus
3916	Pseudomys novaehollandiae
3917	Pseudomys occidentalis
3918	Pseudomys oralis
3919	Pseudomys patrius
3920	Pseudomys pilligaensis
3921	Pseudomys shortridgei
3922	Pteropus intermedius
3923	Pteropus keyensis
3924	Pteropus leucopterus
3925	Pteropus livingstonii
3926	Pteropus lombocensis
3927	Pteropus loochoensis
3928	Pteropus lylei
3929	Pteropus macrotis
3930	Pteropus mahaganus
3931	Pteropus mariannus
3932	Pteropus melanopogon
3933	Pteropus melanotus
3934	Pteropus molossinus
3935	Pteropus neohibernicus
3936	Pteropus niger
3937	Pteropus nitendiensis
3938	Pteropus ocularis
3939	Pteropus ornatus
3940	Pteropus pelewensis
3941	Pteropus personatus
3942	Pteropus pilosus
3943	Pteropus pohlei
3944	Pteropus poliocephalus
3945	Pteropus pselaphon
3946	Pteropus pumilus
3947	Pteropus rayneri
3948	Pteropus rennelli
3949	Pteropus rodricensis
3950	Pteropus rufus
3951	Pteropus samoensis
3952	Pteropus scapulatus
3953	Pteropus seychellensis
3954	Pteropus speciosus
3955	Pteropus subniger
3956	Pteropus temminckii
3957	Pteropus tokudae
3958	Pteropus tonganus
3959	Pteropus tuberculatus
3960	Pteropus ualanus
3961	Pteropus vampyrus
3962	Pteropus vetulus
3963	Pteropus voeltzkowi
3964	Pteropus woodfordi
3965	Pteropus yapensis
3966	Ptilocercus lowii
3967	Pudu mephistophiles
3968	Pudu puda
3969	Puma concolor
3970	Puma yagouaroundi
3971	Punomys kofordi
3972	Punomys lemminus
3973	Pusa caspica
3974	Pusa hispida
3975	Rusa unicolor
3976	Rhizomys sumatrensis
3977	Rhizoplagiodontia lemkei
3978	Rhipidomys macconnelli
3979	Rhipidomys macrurus
3980	Rhipidomys mastacalis
3981	Rhipidomys modicus
3982	Rhipidomys nitela
3983	Pusa sibirica
3984	Pygathrix cinerea
3985	Pygathrix nemaeus
3986	Pygathrix nigripes
3987	Pygeretmus platyurus
3988	Pygeretmus pumilio
3989	Pygeretmus shitkovi
3990	Pygoderma bilabiatum
3991	Quemisia gravis
3992	Rhipidomys wetzeli
3993	Rhizomys pruinosus
3994	Rhizomys sinensis
3995	Rousettus bidens
3996	Rousettus celebensis
3997	Rousettus lanosus
3998	Rousettus leschenaultii
3999	Rousettus linduensis
4000	Rousettus madagascariensis
4001	Rousettus obliviosus
4002	Rousettus spinalatus
4003	Rubrisciurus rubriventer
4004	Rucervus duvaucelii
4005	Rucervus eldii
4006	Rucervus schomburgki
4007	Rupicapra pyrenaica
4008	Rupicapra rupicapra
4009	Rusa alfredi
4010	Rusa marianna
4011	Rusa timorensis
4012	Rhipidomys ochrogaster
4013	Rhipidomys venezuelae
4014	Rhipidomys venustus
4015	Rhogeessa aeneus
4016	Rhogeessa alleni
4017	Rhogeessa genowaysi
4018	Rhogeessa gracilis
4019	Rhogeessa hussoni
4020	Ruwenzorisorex suncoides
4021	Saccolaimus flaviventris
4022	Saccolaimus mixtus
4023	Saccolaimus peli
4024	Saccolaimus saccolaimus
4025	Saccopteryx antioquensis
4026	Saccopteryx bilineata
4027	Saccopteryx canescens
4028	Saccopteryx gymnura
4029	Saccopteryx leptura
4030	Saccostomus campestris
4031	Saccostomus mearnsi
4032	Saguinus bicolor
4033	Saguinus fuscicollis
4034	Rangifer tarandus
4035	Raphicerus campestris
4036	Raphicerus melanotis
4037	Raphicerus sharpei
4038	Rattus adustus
4039	Rattus andamanensis
4040	Rattus annandalei
4041	Rattus arfakiensis
4042	Rattus argentiventer
4043	Rattus arrogans
4044	Rattus baluensis
4045	Rattus blangorum
4046	Rattus bontanus
4047	Rattus burrus
4048	Rattus colletti
4049	Rattus elaphinus
4050	Rattus enganus
4051	Rattus everetti
4052	Rattus exulans
4053	Rattus feliceus
4054	Rattus fuscipes
4055	Rattus giluwensis
4056	Rattus hainaldi
4057	Rattus hoffmanni
4058	Rattus hoogerwerfi
4059	Rattus jobiensis
4060	Rattus koopmani
4061	Rattus korinchi
4062	Rattus leucopus
4063	Rattus losea
4064	Rattus lugens
4065	Rattus lutreolus
4066	Rattus macleari
4067	Rattus marmosurus
4068	Rattus mindorensis
4069	Rattus mollicomulus
4070	Rattus montanus
4071	Rattus mordax
4072	Rattus morotaiensis
4073	Rattus nativitatis
4074	Rattus niobe
4075	Rattus nitidus
4076	Rattus norvegicus
4077	Rattus novaeguineae
4078	Rattus omichlodes
4079	Rattus osgoodi
4080	Rattus palmarum
4081	Rattus pelurus
4082	Rattus pococki
4083	Rattus praetor
4084	Rattus pyctoris
4085	Rattus ranjiniae
4086	Rattus rattus
4087	Rattus richardsoni
4088	Rattus salocco
4089	Rattus sanila
4090	Rattus satarae
4091	Rattus simalurensis
4092	Rattus sordidus
4093	Rattus steini
4094	Rattus stoicus
4095	Rattus tanezumi
4096	Rattus tawitawiensis
4097	Rattus timorensis
4098	Rattus tiomanicus
4099	Rattus tunneyi
4100	Rattus vandeuseni
4101	Rattus verecundus
4102	Rattus villosissimus
4103	Rattus xanthurus
4104	Ratufa affinis
4105	Ratufa bicolor
4106	Ratufa indica
4107	Ratufa macroura
4108	Redunca arundinum
4109	Redunca fulvorufula
4110	Redunca redunca
4111	Reithrodon auritus
4112	Reithrodon typicus
4113	Reithrodontomys brevirostris
4114	Reithrodontomys burti
4115	Reithrodontomys chrysopsis
4116	Reithrodontomys creper
4117	Reithrodontomys darienensis
4118	Reithrodontomys fulvescens
4119	Reithrodontomys gracilis
4120	Reithrodontomys hirsutus
4121	Reithrodontomys humulis
4122	Reithrodontomys megalotis
4123	Reithrodontomys mexicanus
4124	Reithrodontomys microdon
4125	Reithrodontomys montanus
4126	Reithrodontomys paradoxus
4127	Reithrodontomys raviventris
4128	Reithrodontomys rodriguezi
4129	Reithrodontomys spectabilis
4130	Reithrodontomys sumichrasti
4131	Reithrodontomys tenuirostris
4132	Reithrodontomys zacatecae
4133	Rhabdomys dilectus
4134	Rhabdomys pumilio
4135	Rhagamys orthodon
4136	Rhagomys longilingua
4137	Rhagomys rufescens
4138	Rheithrosciurus macrotis
4139	Rheomys mexicanus
4140	Rheomys raptor
4141	Rheomys thomasi
4142	Rheomys underwoodi
4143	Rhinoceros sondaicus
4144	Rhinoceros unicornis
4145	Rhinolophus acuminatus
4146	Rhinolophus adami
4147	Rhinolophus affinis
4148	Rhinolophus alcyone
4149	Rhinolophus arcuatus
4150	Rhinolophus beddomei
4151	Rhinolophus blasii
4152	Rhinolophus bocharicus
4153	Rhinolophus borneensis
4154	Rhinolophus canuti
4155	Rhinolophus capensis
4156	Rhinolophus celebensis
4157	Rhinolophus clivosus
4158	Rhinolophus coelophyllus
4159	Rhinolophus cognatus
4160	Rhinolophus convexus
4161	Rhinolophus cornutus
4162	Rhinolophus creaghi
4163	Rhinolophus darlingi
4164	Rhinolophus deckenii
4165	Rhinolophus denti
4166	Rhinolophus eloquens
4167	Rhinolophus euryale
4168	Rhinolophus euryotis
4169	Rhinolophus ferrumequinum
4170	Rhinolophus formosae
4171	Rhinolophus fumigatus
4172	Rhinolophus guineensis
4173	Rhinolophus hildebrandtii
4174	Rhinolophus hilli
4175	Rhinolophus hillorum
4176	Rhinolophus hipposideros
4177	Rhinolophus imaizumii
4178	Rhinolophus inops
4179	Rhinolophus keyensis
4180	Rhinolophus landeri
4181	Rhinolophus lepidus
4182	Rhinolophus luctus
4183	Rhinolophus maclaudi
4184	Rhinolophus macrotis
4185	Rhinolophus madurensis
4186	Rhinolophus maendeleo
4187	Rhinolophus malayanus
4188	Rhinolophus marshalli
4189	Rhinolophus megaphyllus
4190	Rhinolophus mehelyi
4191	Rhinolophus mitratus
4192	Rhinolophus monoceros
4193	Rhinolophus montanus
4194	Rhinolophus nereis
4195	Rhinolophus osgoodi
4196	Rhinolophus paradoxolophus
4197	Rhinolophus pearsonii
4198	Rhinolophus philippinensis
4199	Rhinolophus pusillus
4200	Rhinolophus rex
4201	Rhinolophus robinsoni
4202	Rhinolophus rouxii
4203	Rhinolophus rufus
4204	Rhinolophus ruwenzorii
4205	Rhinolophus sakejiensis
4206	Rhinolophus sedulus
4207	Rhinolophus shameli
4208	Rhinolophus shortridgei
4209	Rhinolophus siamensis
4210	Rhinolophus silvestris
4211	Rhinolophus simulator
4212	Rhinolophus sinicus
4213	Rhinolophus stheno
